Date,Store ID,Product ID,Forecasted_Demand,Unit_Cost_Est,h_per_day,p_shortage,K_order,Service_Level_Target
2023-11-25,S002,P0001,74.74192,56.479499999999994,0.03868458904109589,72.61650000000003,50.0,0.99
2023-11-25,S002,P0002,130.55441,21.749,0.014896575342465752,27.963000000000005,50.0,0.95
2023-11-25,S002,P0003,119.84183,55.80749999999999,0.038224315068493143,71.75250000000001,50.0,0.99
2023-11-25,S002,P0004,115.339775,28.864499999999996,0.019770205479452053,37.11150000000001,50.0,0.95
2023-11-25,S002,P0005,54.259853,60.38549999999999,0.04135993150684931,77.63850000000002,80.0,0.99
2023-11-25,S002,P0006,135.11237,44.597,0.030545890410958905,57.339,40.0,0.95
2023-11-25,S002,P0007,124.268684,18.245499999999996,0.012496917808219175,23.458500000000004,50.0,0.9
2023-11-25,S002,P0008,142.21034,17.877999999999997,0.012245205479452053,22.986000000000008,50.0,0.95
2023-11-25,S002,P0009,205.6015,42.808499999999995,0.0293208904109589,55.03950000000002,50.0,0.99
2023-11-25,S002,P0010,128.11592,61.6805,0.04224691780821918,79.30350000000001,50.0,0.99
2023-11-25,S002,P0011,67.30563,66.1185,0.04528664383561644,85.0095,50.0,0.99
2023-11-25,S002,P0012,139.6185,44.498999999999995,0.03047876712328767,57.213000000000015,80.0,0.95
2023-11-25,S002,P0013,135.792,15.494499999999997,0.01061267123287671,19.9215,50.0,0.95
2023-11-25,S002,P0014,100.286865,80.255,0.054969178082191775,103.18500000000003,80.0,0.99
2023-11-25,S002,P0015,91.90536,46.2315,0.03166541095890411,59.440500000000014,40.0,0.99
2023-11-25,S002,P0016,46.993706,59.79399999999999,0.04095479452054794,76.87799999999999,40.0,0.99
2023-11-25,S002,P0017,31.504,13.625499999999999,0.009332534246575342,17.518500000000003,50.0,0.9
2023-11-25,S002,P0018,119.78483,18.648,0.012772602739726028,23.976000000000003,40.0,0.9
2023-11-25,S002,P0019,72.81113,59.524499999999996,0.04077020547945205,76.5315,40.0,0.99
2023-11-25,S002,P0020,103.5005,83.74449999999999,0.05735924657534246,107.67150000000001,50.0,0.99
2023-11-25,S003,P0001,89.6217,10.881499999999999,0.007453082191780821,13.990500000000003,50.0,0.9
2023-11-25,S003,P0002,151.56087,39.388999999999996,0.02697876712328767,50.643,50.0,0.99
2023-11-25,S003,P0003,98.4659,61.3445,0.04201678082191781,78.87150000000003,80.0,0.99
2023-11-25,S003,P0004,111.87723,16.089499999999997,0.011020205479452053,20.686500000000006,50.0,0.9
2023-11-25,S003,P0005,99.45596,14.658,0.01003972602739726,18.846000000000004,50.0,0.9
2023-11-25,S003,P0006,97.866646,25.539499999999997,0.01749280821917808,32.83650000000001,50.0,0.95
2023-11-25,S003,P0007,121.39677,11.360999999999999,0.007781506849315068,14.607000000000005,50.0,0.9
2023-11-25,S003,P0008,127.52698,78.092,0.05348767123287671,100.40400000000001,40.0,0.99
2023-11-25,S003,P0009,145.06677,37.646,0.025784931506849317,48.402,50.0,0.95
2023-11-25,S003,P0010,125.83042,27.1635,0.018605136986301368,34.9245,50.0,0.95
2023-11-25,S003,P0011,128.08932,83.104,0.05692054794520548,106.848,80.0,0.99
2023-11-25,S003,P0012,107.73503,63.888999999999996,0.043759589041095885,82.143,50.0,0.95
2023-11-25,S003,P0013,100.01399,50.651999999999994,0.0346931506849315,65.12400000000002,50.0,0.99
2023-11-25,S003,P0014,82.88469,65.625,0.0449486301369863,84.375,50.0,0.99
2023-11-25,S003,P0015,73.80669,67.35749999999999,0.04613527397260273,86.60250000000002,50.0,0.99
2023-11-25,S003,P0016,134.74272,66.8815,0.045809246575342466,85.9905,80.0,0.99
2023-11-25,S003,P0017,63.222485,79.009,0.054115753424657534,101.58300000000001,50.0,0.99
2023-11-25,S003,P0018,94.362114,87.3635,0.059838013698630135,112.32450000000001,50.0,0.99
2023-11-25,S003,P0019,143.895,38.549,0.026403424657534248,49.563,50.0,0.95
2023-11-25,S003,P0020,91.55245,50.217999999999996,0.034395890410958904,64.566,40.0,0.99
2023-11-25,S004,P0001,124.76963,7.738499999999999,0.005300342465753424,9.9495,50.0,0.9
2023-11-25,S004,P0002,87.96953,14.0,0.009589041095890411,18.0,50.0,0.9
2023-11-25,S004,P0003,123.04348,90.552,0.06202191780821918,116.42400000000002,50.0,0.99
2023-11-25,S004,P0004,131.66125,37.45349999999999,0.025653082191780814,48.15450000000001,50.0,0.99
2023-11-25,S004,P0005,81.63186,49.4655,0.033880479452054794,63.59850000000002,40.0,0.99
2023-11-25,S004,P0006,153.11443,25.441499999999998,0.017425684931506848,32.7105,50.0,0.95
2023-11-25,S004,P0007,105.9189,19.858999999999998,0.013602054794520547,25.53300000000001,50.0,0.95
2023-11-25,S004,P0008,93.78961,64.043,0.04386506849315069,82.34100000000001,50.0,0.99
2023-11-25,S004,P0009,92.109795,77.77,0.053267123287671234,99.99,40.0,0.99
2023-11-25,S004,P0010,47.96098,17.9305,0.012281164383561643,23.05350000000001,50.0,0.9
2023-11-25,S004,P0011,148.2884,40.7365,0.027901712328767123,52.3755,40.0,0.95
2023-11-25,S004,P0012,119.06433,74.7495,0.05119828767123288,96.1065,80.0,0.99
2023-11-25,S004,P0013,82.75447,14.238,0.009752054794520548,18.306,50.0,0.9
2023-11-25,S004,P0014,57.397293,109.12299999999999,0.0747417808219178,140.301,50.0,0.99
2023-11-25,S004,P0015,62.689335,62.986,0.04314109589041096,80.98200000000003,50.0,0.99
2023-11-25,S004,P0016,90.47409,76.776,0.05258630136986301,98.71200000000003,50.0,0.99
2023-11-25,S004,P0017,51.039425,66.22349999999999,0.04535856164383561,85.14450000000001,40.0,0.99
2023-11-25,S004,P0018,124.41477,104.293,0.07143356164383562,134.091,50.0,0.99
2023-11-25,S004,P0019,92.518005,41.1985,0.028218150684931508,52.969500000000004,40.0,0.95
2023-11-25,S004,P0020,75.84728,84.728,0.05803287671232876,108.93599999999999,50.0,0.99
2023-11-25,S005,P0001,102.42393,8.256499999999999,0.005655136986301369,10.615500000000003,50.0,0.9
2023-11-25,S005,P0002,108.696266,26.9325,0.01844691780821918,34.6275,80.0,0.95
2023-11-25,S005,P0003,101.38597,19.488,0.013347945205479451,25.056,50.0,0.95
2023-11-25,S005,P0004,101.83976,5.3759999999999994,0.0036821917808219176,6.912000000000001,50.0,0.9
2023-11-25,S005,P0005,144.5412,11.235,0.0076952054794520545,14.445000000000004,50.0,0.9
2023-11-25,S005,P0006,133.25241,41.5135,0.028433904109589042,53.3745,50.0,0.99
2023-11-25,S005,P0007,121.65464,57.67649999999999,0.03950445205479451,74.15550000000002,50.0,0.99
2023-11-25,S005,P0008,44.923225,43.743,0.029960958904109592,56.241,50.0,0.99
2023-11-25,S005,P0009,138.8321,66.3355,0.04543527397260274,85.28850000000001,50.0,0.99
2023-11-25,S005,P0010,89.14366,40.9675,0.028059931506849316,52.672500000000014,50.0,0.99
2023-11-25,S005,P0011,130.02504,51.4815,0.03526130136986301,66.19050000000001,80.0,0.99
2023-11-25,S005,P0012,90.05368,84.4935,0.0578722602739726,108.6345,50.0,0.99
2023-11-25,S005,P0013,72.69704,51.901500000000006,0.03554897260273973,66.7305,50.0,0.99
2023-11-25,S005,P0014,28.65366,109.01100000000001,0.07466506849315069,140.15700000000004,50.0,0.99
2023-11-25,S005,P0015,51.578526,34.457499999999996,0.02360102739726027,44.302499999999995,50.0,0.95
2023-11-25,S005,P0016,160.47565,22.932,0.01570684931506849,29.483999999999998,50.0,0.95
2023-11-25,S005,P0017,97.560074,24.409000000000002,0.016718493150684934,31.383000000000006,50.0,0.95
2023-11-25,S005,P0018,85.25204,15.386,0.010538356164383561,19.782000000000004,40.0,0.9
2023-11-25,S005,P0019,85.91007,90.03399999999999,0.061667123287671224,115.75800000000004,50.0,0.99
2023-11-25,S005,P0020,76.35347,20.0305,0.013719520547945206,25.753500000000006,50.0,0.95
2023-11-26,S001,P0001,149.70651,46.5255,0.03186678082191781,59.81850000000001,80.0,0.95
2023-11-26,S001,P0002,130.834,46.8265,0.03207294520547945,60.20550000000002,40.0,0.99
2023-11-26,S001,P0003,179.39235,38.5385,0.02639623287671233,49.5495,40.0,0.99
2023-11-26,S001,P0004,116.34549,70.0595,0.04798595890410959,90.07650000000002,80.0,0.99
2023-11-26,S001,P0005,95.56864,41.216,0.02823013698630137,52.992000000000004,50.0,0.99
2023-11-26,S001,P0006,101.803856,26.442500000000003,0.018111301369863015,33.99750000000001,50.0,0.95
2023-11-26,S001,P0007,83.18649,17.066,0.011689041095890411,21.94200000000001,50.0,0.9
2023-11-26,S001,P0008,64.54694,29.203999999999997,0.020002739726027396,37.548,80.0,0.95
2023-11-26,S001,P0009,116.77609,62.538,0.04283424657534246,80.40600000000002,40.0,0.99
2023-11-26,S001,P0010,85.77505,82.859,0.056752739726027394,106.53300000000003,50.0,0.99
2023-11-26,S001,P0011,74.475075,105.588,0.07232054794520547,135.75600000000003,50.0,0.99
2023-11-26,S001,P0012,143.6401,57.364999999999995,0.03929109589041096,73.75500000000002,50.0,0.99
2023-11-26,S001,P0013,69.28613,21.434,0.01468082191780822,27.558,50.0,0.9
2023-11-26,S001,P0014,109.20736,50.57849999999999,0.034642808219178076,65.02950000000001,50.0,0.99
2023-11-26,S001,P0015,165.15575,10.426499999999999,0.007141438356164383,13.405500000000002,50.0,0.9
2023-11-26,S001,P0016,98.043495,26.851999999999997,0.018391780821917805,34.52400000000001,50.0,0.95
2023-11-26,S001,P0017,119.90459,14.7315,0.010090068493150686,18.940500000000004,50.0,0.9
2023-11-26,S001,P0018,100.469696,41.8565,0.028668835616438355,53.815500000000014,50.0,0.99
2023-11-26,S001,P0019,125.34596,73.1675,0.05011472602739726,94.0725,50.0,0.99
2023-11-26,S001,P0020,119.42913,77.57399999999998,0.053132876712328754,99.73800000000003,50.0,0.99
2023-11-26,S002,P0001,28.023918,56.479499999999994,0.03868458904109589,72.61650000000003,50.0,0.99
2023-11-26,S002,P0002,76.27865,21.749,0.014896575342465752,27.963000000000005,50.0,0.95
2023-11-26,S002,P0003,90.59598,55.80749999999999,0.038224315068493143,71.75250000000001,50.0,0.99
2023-11-26,S002,P0004,76.832634,28.864499999999996,0.019770205479452053,37.11150000000001,50.0,0.95
2023-11-26,S002,P0005,85.92924,60.38549999999999,0.04135993150684931,77.63850000000002,80.0,0.99
2023-11-26,S002,P0006,44.72772,44.597,0.030545890410958905,57.339,40.0,0.95
2023-11-26,S002,P0007,125.36837,18.245499999999996,0.012496917808219175,23.458500000000004,50.0,0.9
2023-11-26,S002,P0008,145.7444,17.877999999999997,0.012245205479452053,22.986000000000008,50.0,0.95
2023-11-26,S002,P0009,62.030346,42.808499999999995,0.0293208904109589,55.03950000000002,50.0,0.99
2023-11-26,S002,P0010,65.19399,61.6805,0.04224691780821918,79.30350000000001,50.0,0.99
2023-11-26,S002,P0011,90.63313,66.1185,0.04528664383561644,85.0095,50.0,0.99
2023-11-26,S002,P0012,94.32609,44.498999999999995,0.03047876712328767,57.213000000000015,80.0,0.95
2023-11-26,S002,P0013,81.36202,15.494499999999997,0.01061267123287671,19.9215,50.0,0.95
2023-11-26,S002,P0014,67.73033,80.255,0.054969178082191775,103.18500000000003,80.0,0.99
2023-11-26,S002,P0015,108.88452,46.2315,0.03166541095890411,59.440500000000014,40.0,0.99
2023-11-26,S002,P0016,90.74906,59.79399999999999,0.04095479452054794,76.87799999999999,40.0,0.99
2023-11-26,S002,P0017,151.50848,13.625499999999999,0.009332534246575342,17.518500000000003,50.0,0.9
2023-11-26,S002,P0018,98.91548,18.648,0.012772602739726028,23.976000000000003,40.0,0.9
2023-11-26,S002,P0019,104.36233,59.524499999999996,0.04077020547945205,76.5315,40.0,0.99
2023-11-26,S002,P0020,77.30122,83.74449999999999,0.05735924657534246,107.67150000000001,50.0,0.99
2023-11-26,S003,P0001,107.87018,10.881499999999999,0.007453082191780821,13.990500000000003,50.0,0.9
2023-11-26,S003,P0002,87.27539,39.388999999999996,0.02697876712328767,50.643,50.0,0.99
2023-11-26,S003,P0003,118.06765,61.3445,0.04201678082191781,78.87150000000003,80.0,0.99
2023-11-26,S003,P0004,107.91271,16.089499999999997,0.011020205479452053,20.686500000000006,50.0,0.9
2023-11-26,S003,P0005,84.88143,14.658,0.01003972602739726,18.846000000000004,50.0,0.9
2023-11-26,S003,P0006,81.04914,25.539499999999997,0.01749280821917808,32.83650000000001,50.0,0.95
2023-11-26,S003,P0007,74.904945,11.360999999999999,0.007781506849315068,14.607000000000005,50.0,0.9
2023-11-26,S003,P0008,80.33321,78.092,0.05348767123287671,100.40400000000001,40.0,0.99
2023-11-26,S003,P0009,86.395515,37.646,0.025784931506849317,48.402,50.0,0.95
2023-11-26,S003,P0010,49.057095,27.1635,0.018605136986301368,34.9245,50.0,0.95
2023-11-26,S003,P0011,121.53173,83.104,0.05692054794520548,106.848,80.0,0.99
2023-11-26,S003,P0012,126.83068,63.888999999999996,0.043759589041095885,82.143,50.0,0.95
2023-11-26,S003,P0013,90.75243,50.651999999999994,0.0346931506849315,65.12400000000002,50.0,0.99
2023-11-26,S003,P0014,156.56696,65.625,0.0449486301369863,84.375,50.0,0.99
2023-11-26,S003,P0015,111.66632,67.35749999999999,0.04613527397260273,86.60250000000002,50.0,0.99
2023-11-26,S003,P0016,118.55291,66.8815,0.045809246575342466,85.9905,80.0,0.99
2023-11-26,S003,P0017,96.98451,79.009,0.054115753424657534,101.58300000000001,50.0,0.99
2023-11-26,S003,P0018,77.93809,87.3635,0.059838013698630135,112.32450000000001,50.0,0.99
2023-11-26,S003,P0019,158.59798,38.549,0.026403424657534248,49.563,50.0,0.95
2023-11-26,S003,P0020,113.63064,50.217999999999996,0.034395890410958904,64.566,40.0,0.99
2023-11-26,S004,P0001,112.98255,7.738499999999999,0.005300342465753424,9.9495,50.0,0.9
2023-11-26,S004,P0002,51.740578,14.0,0.009589041095890411,18.0,50.0,0.9
2023-11-26,S004,P0003,65.63183,90.552,0.06202191780821918,116.42400000000002,50.0,0.99
2023-11-26,S004,P0004,123.85082,37.45349999999999,0.025653082191780814,48.15450000000001,50.0,0.99
2023-11-26,S004,P0005,66.89577,49.4655,0.033880479452054794,63.59850000000002,40.0,0.99
2023-11-26,S004,P0006,110.77551,25.441499999999998,0.017425684931506848,32.7105,50.0,0.95
2023-11-26,S004,P0007,184.38759,19.858999999999998,0.013602054794520547,25.53300000000001,50.0,0.95
2023-11-26,S004,P0008,47.705162,64.043,0.04386506849315069,82.34100000000001,50.0,0.99
2023-11-26,S004,P0009,93.2497,77.77,0.053267123287671234,99.99,40.0,0.99
2023-11-26,S004,P0010,113.978096,17.9305,0.012281164383561643,23.05350000000001,50.0,0.9
2023-11-26,S004,P0011,111.4546,40.7365,0.027901712328767123,52.3755,40.0,0.95
2023-11-26,S004,P0012,111.86123,74.7495,0.05119828767123288,96.1065,80.0,0.99
2023-11-26,S004,P0013,48.582718,14.238,0.009752054794520548,18.306,50.0,0.9
2023-11-26,S004,P0014,56.41654,109.12299999999999,0.0747417808219178,140.301,50.0,0.99
2023-11-26,S004,P0015,61.89775,62.986,0.04314109589041096,80.98200000000003,50.0,0.99
2023-11-26,S004,P0016,90.58386,76.776,0.05258630136986301,98.71200000000003,50.0,0.99
2023-11-26,S004,P0017,141.8736,66.22349999999999,0.04535856164383561,85.14450000000001,40.0,0.99
2023-11-26,S004,P0018,38.42583,104.293,0.07143356164383562,134.091,50.0,0.99
2023-11-26,S004,P0019,147.11124,41.1985,0.028218150684931508,52.969500000000004,40.0,0.95
2023-11-26,S004,P0020,85.074036,84.728,0.05803287671232876,108.93599999999999,50.0,0.99
2023-11-26,S005,P0001,97.20956,8.256499999999999,0.005655136986301369,10.615500000000003,50.0,0.9
2023-11-26,S005,P0002,39.582016,26.9325,0.01844691780821918,34.6275,80.0,0.95
2023-11-26,S005,P0003,119.20772,19.488,0.013347945205479451,25.056,50.0,0.95
2023-11-26,S005,P0004,182.47954,5.3759999999999994,0.0036821917808219176,6.912000000000001,50.0,0.9
2023-11-26,S005,P0005,157.1533,11.235,0.0076952054794520545,14.445000000000004,50.0,0.9
2023-11-26,S005,P0006,110.7803,41.5135,0.028433904109589042,53.3745,50.0,0.99
2023-11-26,S005,P0007,99.44213,57.67649999999999,0.03950445205479451,74.15550000000002,50.0,0.99
2023-11-26,S005,P0008,95.10749,43.743,0.029960958904109592,56.241,50.0,0.99
2023-11-26,S005,P0009,122.12289,66.3355,0.04543527397260274,85.28850000000001,50.0,0.99
2023-11-26,S005,P0010,207.32234,40.9675,0.028059931506849316,52.672500000000014,50.0,0.99
2023-11-26,S005,P0011,168.54031,51.4815,0.03526130136986301,66.19050000000001,80.0,0.99
2023-11-26,S005,P0012,93.91798,84.4935,0.0578722602739726,108.6345,50.0,0.99
2023-11-26,S005,P0013,115.288826,51.901500000000006,0.03554897260273973,66.7305,50.0,0.99
2023-11-26,S005,P0014,66.04763,109.01100000000001,0.07466506849315069,140.15700000000004,50.0,0.99
2023-11-26,S005,P0015,111.098694,34.457499999999996,0.02360102739726027,44.302499999999995,50.0,0.95
2023-11-26,S005,P0016,140.75172,22.932,0.01570684931506849,29.483999999999998,50.0,0.95
2023-11-26,S005,P0017,204.05699,24.409000000000002,0.016718493150684934,31.383000000000006,50.0,0.95
2023-11-26,S005,P0018,85.63721,15.386,0.010538356164383561,19.782000000000004,40.0,0.9
2023-11-26,S005,P0019,132.13751,90.03399999999999,0.061667123287671224,115.75800000000004,50.0,0.99
2023-11-26,S005,P0020,94.92731,20.0305,0.013719520547945206,25.753500000000006,50.0,0.95
2023-11-27,S001,P0001,90.97012,46.5255,0.03186678082191781,59.81850000000001,80.0,0.95
2023-11-27,S001,P0002,121.81641,46.8265,0.03207294520547945,60.20550000000002,40.0,0.99
2023-11-27,S001,P0003,145.0185,38.5385,0.02639623287671233,49.5495,40.0,0.99
2023-11-27,S001,P0004,126.26768,70.0595,0.04798595890410959,90.07650000000002,80.0,0.99
2023-11-27,S001,P0005,156.85324,41.216,0.02823013698630137,52.992000000000004,50.0,0.99
2023-11-27,S001,P0006,114.37538,26.442500000000003,0.018111301369863015,33.99750000000001,50.0,0.95
2023-11-27,S001,P0007,78.44163,17.066,0.011689041095890411,21.94200000000001,50.0,0.9
2023-11-27,S001,P0008,127.86994,29.203999999999997,0.020002739726027396,37.548,80.0,0.95
2023-11-27,S001,P0009,212.26701,62.538,0.04283424657534246,80.40600000000002,40.0,0.99
2023-11-27,S001,P0010,109.20374,82.859,0.056752739726027394,106.53300000000003,50.0,0.99
2023-11-27,S001,P0011,102.93301,105.588,0.07232054794520547,135.75600000000003,50.0,0.99
2023-11-27,S001,P0012,91.353294,57.364999999999995,0.03929109589041096,73.75500000000002,50.0,0.99
2023-11-27,S001,P0013,132.00319,21.434,0.01468082191780822,27.558,50.0,0.9
2023-11-27,S001,P0014,167.82729,50.57849999999999,0.034642808219178076,65.02950000000001,50.0,0.99
2023-11-27,S001,P0015,136.79352,10.426499999999999,0.007141438356164383,13.405500000000002,50.0,0.9
2023-11-27,S001,P0016,108.74612,26.851999999999997,0.018391780821917805,34.52400000000001,50.0,0.95
2023-11-27,S001,P0017,37.341797,14.7315,0.010090068493150686,18.940500000000004,50.0,0.9
2023-11-27,S001,P0018,33.404087,41.8565,0.028668835616438355,53.815500000000014,50.0,0.99
2023-11-27,S001,P0019,168.51869,73.1675,0.05011472602739726,94.0725,50.0,0.99
2023-11-27,S001,P0020,69.968864,77.57399999999998,0.053132876712328754,99.73800000000003,50.0,0.99
2023-11-27,S002,P0001,72.078354,56.479499999999994,0.03868458904109589,72.61650000000003,50.0,0.99
2023-11-27,S002,P0002,109.323,21.749,0.014896575342465752,27.963000000000005,50.0,0.95
2023-11-27,S002,P0003,169.21307,55.80749999999999,0.038224315068493143,71.75250000000001,50.0,0.99
2023-11-27,S002,P0004,111.244484,28.864499999999996,0.019770205479452053,37.11150000000001,50.0,0.95
2023-11-27,S002,P0005,143.83182,60.38549999999999,0.04135993150684931,77.63850000000002,80.0,0.99
2023-11-27,S002,P0006,140.68219,44.597,0.030545890410958905,57.339,40.0,0.95
2023-11-27,S002,P0007,127.44015,18.245499999999996,0.012496917808219175,23.458500000000004,50.0,0.9
2023-11-27,S002,P0008,197.90929,17.877999999999997,0.012245205479452053,22.986000000000008,50.0,0.95
2023-11-27,S002,P0009,35.9469,42.808499999999995,0.0293208904109589,55.03950000000002,50.0,0.99
2023-11-27,S002,P0010,62.83082,61.6805,0.04224691780821918,79.30350000000001,50.0,0.99
2023-11-27,S002,P0011,85.542564,66.1185,0.04528664383561644,85.0095,50.0,0.99
2023-11-27,S002,P0012,106.80345,44.498999999999995,0.03047876712328767,57.213000000000015,80.0,0.95
2023-11-27,S002,P0013,145.90562,15.494499999999997,0.01061267123287671,19.9215,50.0,0.95
2023-11-27,S002,P0014,44.88352,80.255,0.054969178082191775,103.18500000000003,80.0,0.99
2023-11-27,S002,P0015,175.25734,46.2315,0.03166541095890411,59.440500000000014,40.0,0.99
2023-11-27,S002,P0016,98.80395,59.79399999999999,0.04095479452054794,76.87799999999999,40.0,0.99
2023-11-27,S002,P0017,110.777374,13.625499999999999,0.009332534246575342,17.518500000000003,50.0,0.9
2023-11-27,S002,P0018,55.171963,18.648,0.012772602739726028,23.976000000000003,40.0,0.9
2023-11-27,S002,P0019,133.76646,59.524499999999996,0.04077020547945205,76.5315,40.0,0.99
2023-11-27,S002,P0020,64.52675,83.74449999999999,0.05735924657534246,107.67150000000001,50.0,0.99
2023-11-27,S003,P0001,64.84195,10.881499999999999,0.007453082191780821,13.990500000000003,50.0,0.9
2023-11-27,S003,P0002,61.248753,39.388999999999996,0.02697876712328767,50.643,50.0,0.99
2023-11-27,S003,P0003,127.87824,61.3445,0.04201678082191781,78.87150000000003,80.0,0.99
2023-11-27,S003,P0004,148.2617,16.089499999999997,0.011020205479452053,20.686500000000006,50.0,0.9
2023-11-27,S003,P0005,113.51237,14.658,0.01003972602739726,18.846000000000004,50.0,0.9
2023-11-27,S003,P0006,95.67847,25.539499999999997,0.01749280821917808,32.83650000000001,50.0,0.95
2023-11-27,S003,P0007,145.13129,11.360999999999999,0.007781506849315068,14.607000000000005,50.0,0.9
2023-11-27,S003,P0008,61.45756,78.092,0.05348767123287671,100.40400000000001,40.0,0.99
2023-11-27,S003,P0009,108.68254,37.646,0.025784931506849317,48.402,50.0,0.95
2023-11-27,S003,P0010,148.03473,27.1635,0.018605136986301368,34.9245,50.0,0.95
2023-11-27,S003,P0011,97.839615,83.104,0.05692054794520548,106.848,80.0,0.99
2023-11-27,S003,P0012,71.378815,63.888999999999996,0.043759589041095885,82.143,50.0,0.95
2023-11-27,S003,P0013,150.0976,50.651999999999994,0.0346931506849315,65.12400000000002,50.0,0.99
2023-11-27,S003,P0014,108.67318,65.625,0.0449486301369863,84.375,50.0,0.99
2023-11-27,S003,P0015,136.89644,67.35749999999999,0.04613527397260273,86.60250000000002,50.0,0.99
2023-11-27,S003,P0016,91.12388,66.8815,0.045809246575342466,85.9905,80.0,0.99
2023-11-27,S003,P0017,77.70308,79.009,0.054115753424657534,101.58300000000001,50.0,0.99
2023-11-27,S003,P0018,70.55101,87.3635,0.059838013698630135,112.32450000000001,50.0,0.99
2023-11-27,S003,P0019,81.990395,38.549,0.026403424657534248,49.563,50.0,0.95
2023-11-27,S003,P0020,84.98669,50.217999999999996,0.034395890410958904,64.566,40.0,0.99
2023-11-27,S004,P0001,106.1015,7.738499999999999,0.005300342465753424,9.9495,50.0,0.9
2023-11-27,S004,P0002,140.37543,14.0,0.009589041095890411,18.0,50.0,0.9
2023-11-27,S004,P0003,180.60255,90.552,0.06202191780821918,116.42400000000002,50.0,0.99
2023-11-27,S004,P0004,52.569885,37.45349999999999,0.025653082191780814,48.15450000000001,50.0,0.99
2023-11-27,S004,P0005,73.40499,49.4655,0.033880479452054794,63.59850000000002,40.0,0.99
2023-11-27,S004,P0006,179.19917,25.441499999999998,0.017425684931506848,32.7105,50.0,0.95
2023-11-27,S004,P0007,104.46826,19.858999999999998,0.013602054794520547,25.53300000000001,50.0,0.95
2023-11-27,S004,P0008,26.933989,64.043,0.04386506849315069,82.34100000000001,50.0,0.99
2023-11-27,S004,P0009,59.671707,77.77,0.053267123287671234,99.99,40.0,0.99
2023-11-27,S004,P0010,117.47232,17.9305,0.012281164383561643,23.05350000000001,50.0,0.9
2023-11-27,S004,P0011,138.93388,40.7365,0.027901712328767123,52.3755,40.0,0.95
2023-11-27,S004,P0012,136.76604,74.7495,0.05119828767123288,96.1065,80.0,0.99
2023-11-27,S004,P0013,134.53624,14.238,0.009752054794520548,18.306,50.0,0.9
2023-11-27,S004,P0014,69.2171,109.12299999999999,0.0747417808219178,140.301,50.0,0.99
2023-11-27,S004,P0015,49.61506,62.986,0.04314109589041096,80.98200000000003,50.0,0.99
2023-11-27,S004,P0016,95.695694,76.776,0.05258630136986301,98.71200000000003,50.0,0.99
2023-11-27,S004,P0017,112.40026,66.22349999999999,0.04535856164383561,85.14450000000001,40.0,0.99
2023-11-27,S004,P0018,80.0977,104.293,0.07143356164383562,134.091,50.0,0.99
2023-11-27,S004,P0019,152.23772,41.1985,0.028218150684931508,52.969500000000004,40.0,0.95
2023-11-27,S004,P0020,63.359497,84.728,0.05803287671232876,108.93599999999999,50.0,0.99
2023-11-27,S005,P0001,179.53297,8.256499999999999,0.005655136986301369,10.615500000000003,50.0,0.9
2023-11-27,S005,P0002,121.67058,26.9325,0.01844691780821918,34.6275,80.0,0.95
2023-11-27,S005,P0003,128.66606,19.488,0.013347945205479451,25.056,50.0,0.95
2023-11-27,S005,P0004,124.88987,5.3759999999999994,0.0036821917808219176,6.912000000000001,50.0,0.9
2023-11-27,S005,P0005,235.22624,11.235,0.0076952054794520545,14.445000000000004,50.0,0.9
2023-11-27,S005,P0006,254.55145,41.5135,0.028433904109589042,53.3745,50.0,0.99
2023-11-27,S005,P0007,131.30006,57.67649999999999,0.03950445205479451,74.15550000000002,50.0,0.99
2023-11-27,S005,P0008,140.79524,43.743,0.029960958904109592,56.241,50.0,0.99
2023-11-27,S005,P0009,117.20049,66.3355,0.04543527397260274,85.28850000000001,50.0,0.99
2023-11-27,S005,P0010,143.61519,40.9675,0.028059931506849316,52.672500000000014,50.0,0.99
2023-11-27,S005,P0011,49.69009,51.4815,0.03526130136986301,66.19050000000001,80.0,0.99
2023-11-27,S005,P0012,96.55315,84.4935,0.0578722602739726,108.6345,50.0,0.99
2023-11-27,S005,P0013,125.81939,51.901500000000006,0.03554897260273973,66.7305,50.0,0.99
2023-11-27,S005,P0014,117.24079,109.01100000000001,0.07466506849315069,140.15700000000004,50.0,0.99
2023-11-27,S005,P0015,235.38286,34.457499999999996,0.02360102739726027,44.302499999999995,50.0,0.95
2023-11-27,S005,P0016,139.33908,22.932,0.01570684931506849,29.483999999999998,50.0,0.95
2023-11-27,S005,P0017,75.68177,24.409000000000002,0.016718493150684934,31.383000000000006,50.0,0.95
2023-11-27,S005,P0018,104.35897,15.386,0.010538356164383561,19.782000000000004,40.0,0.9
2023-11-27,S005,P0019,100.08934,90.03399999999999,0.061667123287671224,115.75800000000004,50.0,0.99
2023-11-27,S005,P0020,39.919456,20.0305,0.013719520547945206,25.753500000000006,50.0,0.95
2023-11-28,S001,P0001,139.07413,46.5255,0.03186678082191781,59.81850000000001,80.0,0.95
2023-11-28,S001,P0002,59.895264,46.8265,0.03207294520547945,60.20550000000002,40.0,0.99
2023-11-28,S001,P0003,42.29132,38.5385,0.02639623287671233,49.5495,40.0,0.99
2023-11-28,S001,P0004,101.22345,70.0595,0.04798595890410959,90.07650000000002,80.0,0.99
2023-11-28,S001,P0005,111.20755,41.216,0.02823013698630137,52.992000000000004,50.0,0.99
