Date,Store ID,Product ID,SPO_Order_Qty
2023-11-10,S002,P0002,240.0
2023-11-11,S002,P0002,0.0
2023-11-12,S002,P0002,218.0
2023-11-13,S002,P0002,0.0
2023-11-14,S002,P0002,239.0
2023-11-15,S002,P0002,0.0
2023-11-16,S002,P0002,106.0
2023-11-17,S002,P0002,0.0
2023-11-18,S002,P0002,353.0
2023-11-19,S002,P0002,0.0
2023-11-20,S002,P0002,0.0
2023-11-21,S002,P0002,0.0
2023-11-22,S002,P0002,374.0
2023-11-23,S002,P0002,0.0
2023-11-24,S002,P0002,0.0
2023-11-25,S002,P0002,0.0
2023-11-26,S002,P0002,350.0
2023-11-27,S002,P0002,0.0
2023-11-28,S002,P0002,0.0
2023-11-29,S002,P0002,0.0
2023-11-30,S002,P0002,322.0
2023-12-01,S002,P0002,0.0
2023-12-02,S002,P0002,0.0
2023-12-03,S002,P0002,386.0
2023-12-04,S002,P0002,0.0
2023-12-05,S002,P0002,0.0
2023-12-06,S002,P0002,154.0
2023-12-07,S002,P0002,0.0
2023-12-08,S002,P0002,282.0
2023-12-09,S002,P0002,0.0
2023-12-10,S002,P0002,0.0
2023-12-11,S002,P0002,180.0
2023-12-12,S002,P0002,0.0
2023-12-13,S002,P0002,644.0
2023-12-14,S002,P0002,0.0
2023-12-15,S002,P0002,0.0
2023-12-16,S002,P0002,0.0
2023-12-17,S002,P0002,0.0
2023-12-18,S002,P0002,989.0
2023-12-19,S002,P0002,0.0
2023-12-20,S002,P0002,0.0
2023-12-21,S002,P0002,0.0
2023-12-22,S002,P0002,0.0
2023-12-23,S002,P0002,0.0
2023-12-24,S002,P0002,0.0
2023-12-25,S002,P0002,273.0
2023-12-26,S002,P0002,0.0
2023-12-27,S002,P0002,0.0
2023-12-28,S002,P0002,0.0
2023-12-29,S002,P0002,0.0
2023-12-30,S002,P0002,80.0
2023-12-31,S002,P0002,0.0
2024-01-01,S002,P0002,100.0
2024-01-02,S002,P0002,0.0
2024-01-03,S002,P0002,36.0
2024-01-04,S002,P0002,0.0
2024-01-05,S002,P0002,68.0
2024-01-06,S002,P0002,0.0
2024-01-07,S002,P0002,45.0
2024-01-08,S002,P0002,0.0
2024-01-09,S002,P0002,313.0
2024-01-10,S002,P0002,0.0
2024-01-11,S002,P0002,0.0
2024-01-12,S002,P0002,377.0
2024-01-13,S002,P0002,0.0
2024-01-14,S002,P0002,0.0
2024-01-15,S002,P0002,277.0
2024-01-16,S002,P0002,0.0
2024-01-17,S002,P0002,0.0
2024-01-18,S002,P0002,99.0
2024-01-19,S002,P0002,0.0
2024-01-20,S002,P0002,300.0
2024-01-21,S002,P0002,0.0
2024-01-22,S002,P0002,0.0
2024-01-23,S002,P0002,0.0
2024-01-24,S002,P0002,0.0
2024-01-25,S002,P0002,165.0
2024-01-26,S002,P0002,0.0
2024-01-27,S002,P0002,300.0
2024-01-28,S002,P0002,0.0
2024-01-29,S002,P0002,0.0
2024-01-30,S002,P0002,0.0
2023-10-31,S002,P0003,76.0
2023-11-01,S002,P0003,173.0
2023-11-02,S002,P0003,0.0
2023-11-03,S002,P0003,48.0
2023-11-04,S002,P0003,119.0
2023-11-05,S002,P0003,402.0
2023-11-06,S002,P0003,0.0
2023-11-07,S002,P0003,0.0
2023-11-08,S002,P0003,0.0
2023-11-09,S002,P0003,150.0
2023-11-10,S002,P0003,0.0
2023-11-11,S002,P0003,255.0
2023-11-12,S002,P0003,0.0
2023-11-13,S002,P0003,91.0
2023-11-14,S002,P0003,119.0
2023-11-15,S002,P0003,276.0
2023-11-16,S002,P0003,0.0
2023-11-17,S002,P0003,137.0
2023-11-18,S002,P0003,287.0
2023-11-19,S002,P0003,0.0
2023-11-20,S002,P0003,84.0
2023-11-21,S002,P0003,123.0
2023-11-22,S002,P0003,186.0
2023-11-23,S002,P0003,0.0
2023-11-24,S002,P0003,212.0
2023-11-25,S002,P0003,0.0
2023-11-26,S002,P0003,91.0
2023-11-27,S002,P0003,170.0
2023-11-28,S002,P0003,206.0
2023-11-29,S002,P0003,0.0
2023-11-30,S002,P0003,391.0
2023-12-01,S002,P0003,0.0
2023-12-02,S002,P0003,0.0
2023-12-03,S002,P0003,72.0
2023-12-04,S002,P0003,217.0
2023-12-05,S002,P0003,0.0
2023-12-06,S002,P0003,193.0
2023-12-07,S002,P0003,362.0
2023-12-08,S002,P0003,0.0
2023-12-09,S002,P0003,0.0
2023-12-10,S002,P0003,353.0
2023-12-11,S002,P0003,0.0
2023-12-12,S002,P0003,0.0
2023-12-13,S002,P0003,164.0
2023-12-14,S002,P0003,0.0
2023-12-15,S002,P0003,236.0
2023-12-16,S002,P0003,0.0
2023-12-17,S002,P0003,336.0
2023-12-18,S002,P0003,0.0
2023-12-19,S002,P0003,0.0
2023-12-20,S002,P0003,118.0
2023-12-21,S002,P0003,147.0
2023-12-22,S002,P0003,235.0
2023-12-23,S002,P0003,0.0
2023-12-24,S002,P0003,164.0
2023-12-25,S002,P0003,0.0
2023-12-26,S002,P0003,50.0
2023-12-27,S002,P0003,232.0
2023-12-28,S002,P0003,0.0
2023-12-29,S002,P0003,0.0
2023-12-30,S002,P0003,48.0
2023-12-31,S002,P0003,0.0
2024-01-01,S002,P0003,337.0
2024-01-02,S002,P0003,0.0
2024-01-03,S002,P0003,0.0
2024-01-04,S002,P0003,93.0
2024-01-05,S002,P0003,183.0
2024-01-06,S002,P0003,0.0
2024-01-07,S002,P0003,138.0
2024-01-08,S002,P0003,0.0
2024-01-09,S002,P0003,50.0
2024-01-10,S002,P0003,148.0
2024-01-11,S002,P0003,193.0
2024-01-12,S002,P0003,195.0
2024-01-13,S002,P0003,0.0
2024-01-14,S002,P0003,0.0
2024-01-15,S002,P0003,157.0
2024-01-16,S002,P0003,0.0
2024-01-17,S002,P0003,77.0
2024-01-18,S002,P0003,201.0
2024-01-19,S002,P0003,0.0
2024-01-20,S002,P0003,38.0
2024-01-21,S002,P0003,250.0
2024-01-22,S002,P0003,0.0
2024-01-23,S002,P0003,110.0
2024-01-24,S002,P0003,297.0
2024-01-25,S002,P0003,0.0
2024-01-26,S002,P0003,0.0
2024-01-27,S002,P0003,313.0
2024-01-28,S002,P0003,0.0
2024-01-29,S002,P0003,0.0
2024-01-30,S002,P0003,0.0
2023-10-31,S002,P0004,574.0
2023-11-01,S002,P0004,0.0
2023-11-02,S002,P0004,0.0
2023-11-03,S002,P0004,0.0
2023-11-04,S002,P0004,0.0
2023-11-05,S002,P0004,205.0
2023-11-06,S002,P0004,0.0
2023-11-07,S002,P0004,238.0
2023-11-08,S002,P0004,0.0
2023-11-09,S002,P0004,821.0
2023-11-10,S002,P0004,0.0
2023-11-11,S002,P0004,0.0
2023-11-12,S002,P0004,0.0
2023-11-13,S002,P0004,0.0
2023-11-14,S002,P0004,0.0
2023-11-15,S002,P0004,0.0
2023-11-16,S002,P0004,488.0
2023-11-17,S002,P0004,0.0
2023-11-18,S002,P0004,0.0
2023-11-19,S002,P0004,0.0
2023-11-20,S002,P0004,495.0
2023-11-21,S002,P0004,0.0
2023-11-22,S002,P0004,0.0
2023-11-23,S002,P0004,0.0
2023-11-24,S002,P0004,278.0
2023-11-25,S002,P0004,0.0
2023-11-26,S002,P0004,393.0
2023-11-27,S002,P0004,0.0
2023-11-28,S002,P0004,0.0
2023-11-29,S002,P0004,0.0
2023-11-30,S002,P0004,261.0
2023-12-01,S002,P0004,0.0
2023-12-02,S002,P0004,0.0
2023-12-03,S002,P0004,424.0
2023-12-04,S002,P0004,0.0
2023-12-05,S002,P0004,0.0
2023-12-06,S002,P0004,262.0
2023-12-07,S002,P0004,0.0
2023-12-08,S002,P0004,242.0
2023-12-09,S002,P0004,0.0
2023-12-10,S002,P0004,421.0
2023-12-11,S002,P0004,0.0
2023-12-12,S002,P0004,0.0
2023-12-13,S002,P0004,224.0
2023-12-14,S002,P0004,0.0
2023-12-15,S002,P0004,642.0
2023-12-16,S002,P0004,0.0
2023-12-17,S002,P0004,0.0
2023-12-18,S002,P0004,0.0
2023-12-19,S002,P0004,0.0
2023-12-20,S002,P0004,0.0
2023-12-21,S002,P0004,668.0
2023-12-22,S002,P0004,0.0
2023-12-23,S002,P0004,0.0
2023-12-24,S002,P0004,0.0
2023-12-25,S002,P0004,211.0
2023-12-26,S002,P0004,0.0
2023-12-27,S002,P0004,210.0
2023-12-28,S002,P0004,0.0
2023-12-29,S002,P0004,0.0
2023-12-30,S002,P0004,159.0
2023-12-31,S002,P0004,0.0
2024-01-01,S002,P0004,169.0
2024-01-02,S002,P0004,0.0
2024-01-03,S002,P0004,138.0
2024-01-04,S002,P0004,0.0
2024-01-05,S002,P0004,104.0
2024-01-06,S002,P0004,0.0
2024-01-07,S002,P0004,150.0
2024-01-08,S002,P0004,0.0
2024-01-09,S002,P0004,403.0
2024-01-10,S002,P0004,0.0
2024-01-11,S002,P0004,0.0
2024-01-12,S002,P0004,281.0
2024-01-13,S002,P0004,0.0
2024-01-14,S002,P0004,0.0
2024-01-15,S002,P0004,434.0
2024-01-16,S002,P0004,0.0
2024-01-17,S002,P0004,0.0
2024-01-18,S002,P0004,340.0
2024-01-19,S002,P0004,0.0
2024-01-20,S002,P0004,416.0
2024-01-21,S002,P0004,0.0
2024-01-22,S002,P0004,359.0
2024-01-23,S002,P0004,0.0
2024-01-24,S002,P0004,0.0
2024-01-25,S002,P0004,231.0
2024-01-26,S002,P0004,0.0
2024-01-27,S002,P0004,235.0
2024-01-28,S002,P0004,0.0
2024-01-29,S002,P0004,0.0
2024-01-30,S002,P0004,0.0
2023-10-31,S002,P0005,244.0
2023-11-01,S002,P0005,0.0
2023-11-02,S002,P0005,160.0
2023-11-03,S002,P0005,0.0
2023-11-04,S002,P0005,328.0
2023-11-05,S002,P0005,0.0
2023-11-06,S002,P0005,290.0
2023-11-07,S002,P0005,0.0
2023-11-08,S002,P0005,0.0
2023-11-09,S002,P0005,489.0
2023-11-10,S002,P0005,0.0
2023-11-11,S002,P0005,0.0
2023-11-12,S002,P0005,0.0
2023-11-13,S002,P0005,0.0
2023-11-14,S002,P0005,456.0
2023-11-15,S002,P0005,0.0
2023-11-16,S002,P0005,0.0
2023-11-17,S002,P0005,0.0
2023-11-18,S002,P0005,416.0
2023-11-19,S002,P0005,0.0
2023-11-20,S002,P0005,0.0
2023-11-21,S002,P0005,0.0
2023-11-22,S002,P0005,250.0
2023-11-23,S002,P0005,0.0
2023-11-24,S002,P0005,139.0
2023-11-25,S002,P0005,0.0
2023-11-26,S002,P0005,227.0
2023-11-27,S002,P0005,0.0
2023-11-28,S002,P0005,136.0
2023-11-29,S002,P0005,0.0
2023-11-30,S002,P0005,359.0
2023-12-01,S002,P0005,0.0
2023-12-02,S002,P0005,0.0
2023-12-03,S002,P0005,338.0
2023-12-04,S002,P0005,0.0
2023-12-05,S002,P0005,0.0
2023-12-06,S002,P0005,294.0
2023-12-07,S002,P0005,0.0
2023-12-08,S002,P0005,0.0
2023-12-09,S002,P0005,172.0
2023-12-10,S002,P0005,0.0
2023-12-11,S002,P0005,149.0
2023-12-12,S002,P0005,0.0
2023-12-13,S002,P0005,516.0
2023-12-14,S002,P0005,0.0
2023-12-15,S002,P0005,0.0
2023-12-16,S002,P0005,0.0
2023-12-17,S002,P0005,322.0
2023-12-18,S002,P0005,0.0
2023-12-19,S002,P0005,0.0
2023-12-20,S002,P0005,232.0
2023-12-21,S002,P0005,0.0
2023-12-22,S002,P0005,256.0
2023-12-23,S002,P0005,0.0
2023-12-24,S002,P0005,230.0
2023-12-25,S002,P0005,0.0
2023-12-26,S002,P0005,260.0
2023-12-27,S002,P0005,0.0
2023-12-28,S002,P0005,0.0
2023-12-29,S002,P0005,0.0
2023-12-30,S002,P0005,91.0
2023-12-31,S002,P0005,0.0
2024-01-01,S002,P0005,109.0
2024-01-02,S002,P0005,0.0
2024-01-03,S002,P0005,136.0
2024-01-04,S002,P0005,0.0
2024-01-05,S002,P0005,117.0
2024-01-06,S002,P0005,0.0
2024-01-07,S002,P0005,150.0
2024-01-08,S002,P0005,0.0
2024-01-09,S002,P0005,270.0
2024-01-10,S002,P0005,0.0
2024-01-11,S002,P0005,0.0
2024-01-12,S002,P0005,232.0
2024-01-13,S002,P0005,0.0
2024-01-14,S002,P0005,0.0
2024-01-15,S002,P0005,291.0
2024-01-16,S002,P0005,0.0
2024-01-17,S002,P0005,0.0
2024-01-18,S002,P0005,152.0
2024-01-19,S002,P0005,0.0
2024-01-20,S002,P0005,287.0
2024-01-21,S002,P0005,0.0
2024-01-22,S002,P0005,251.0
2024-01-23,S002,P0005,0.0
2024-01-24,S002,P0005,0.0
2024-01-25,S002,P0005,308.0
2024-01-26,S002,P0005,0.0
2024-01-27,S002,P0005,233.0
2024-01-28,S002,P0005,0.0
2024-01-29,S002,P0005,0.0
2024-01-30,S002,P0005,0.0
2023-10-31,S002,P0006,108.0
2023-11-01,S002,P0006,407.0
2023-11-02,S002,P0006,0.0
2023-11-03,S002,P0006,0.0
2023-11-04,S002,P0006,60.0
2023-11-05,S002,P0006,228.0
2023-11-06,S002,P0006,0.0
2023-11-07,S002,P0006,137.0
2023-11-08,S002,P0006,178.0
2023-11-09,S002,P0006,0.0
2023-11-10,S002,P0006,426.0
2023-11-11,S002,P0006,0.0
2023-11-12,S002,P0006,0.0
2023-11-13,S002,P0006,393.0
2023-11-14,S002,P0006,0.0
2023-11-15,S002,P0006,0.0
2023-11-16,S002,P0006,0.0
2023-11-17,S002,P0006,85.0
2023-11-18,S002,P0006,188.0
2023-11-19,S002,P0006,0.0
2023-11-20,S002,P0006,164.0
2023-11-21,S002,P0006,84.0
2023-11-22,S002,P0006,143.0
2023-11-23,S002,P0006,272.0
2023-11-24,S002,P0006,0.0
2023-11-25,S002,P0006,0.0
2023-11-26,S002,P0006,328.0
2023-11-27,S002,P0006,0.0
2023-11-28,S002,P0006,0.0
2023-11-29,S002,P0006,0.0
2023-11-30,S002,P0006,73.0
2023-12-01,S002,P0006,285.0
2023-12-02,S002,P0006,0.0
2023-12-03,S002,P0006,137.0
2023-12-04,S002,P0006,485.0
2023-12-05,S002,P0006,0.0
2023-12-06,S002,P0006,0.0
2023-12-07,S002,P0006,0.0
2023-12-08,S002,P0006,562.0
2023-12-09,S002,P0006,0.0
2023-12-10,S002,P0006,0.0
2023-12-11,S002,P0006,0.0
2023-12-12,S002,P0006,240.0
2023-12-13,S002,P0006,0.0
2023-12-14,S002,P0006,856.0
2023-12-15,S002,P0006,0.0
2023-12-16,S002,P0006,0.0
2023-12-17,S002,P0006,0.0
2023-12-18,S002,P0006,0.0
2023-12-19,S002,P0006,121.0
2023-12-20,S002,P0006,107.0
2023-12-21,S002,P0006,106.0
2023-12-22,S002,P0006,134.0
2023-12-23,S002,P0006,0.0
2023-12-24,S002,P0006,90.0
2023-12-25,S002,P0006,239.0
2023-12-26,S002,P0006,0.0
2023-12-27,S002,P0006,220.0
2023-12-28,S002,P0006,0.0
2023-12-29,S002,P0006,76.0
2023-12-30,S002,P0006,278.0
2023-12-31,S002,P0006,0.0
2024-01-01,S002,P0006,284.0
2024-01-02,S002,P0006,0.0
2024-01-03,S002,P0006,128.0
2024-01-04,S002,P0006,205.0
2024-01-05,S002,P0006,136.0
2024-01-06,S002,P0006,205.0
2024-01-07,S002,P0006,0.0
2024-01-08,S002,P0006,195.0
2024-01-09,S002,P0006,138.0
2024-01-10,S002,P0006,113.0
2024-01-11,S002,P0006,90.0
2024-01-12,S002,P0006,202.0
2024-01-13,S002,P0006,0.0
2024-01-14,S002,P0006,113.0
2024-01-15,S002,P0006,215.0
2024-01-16,S002,P0006,0.0
2024-01-17,S002,P0006,0.0
2024-01-18,S002,P0006,72.0
2024-01-19,S002,P0006,87.0
2024-01-20,S002,P0006,513.0
2024-01-21,S002,P0006,0.0
2024-01-22,S002,P0006,0.0
2024-01-23,S002,P0006,0.0
2024-01-24,S002,P0006,0.0
2024-01-25,S002,P0006,347.0
2024-01-26,S002,P0006,0.0
2024-01-27,S002,P0006,334.0
2024-01-28,S002,P0006,0.0
2024-01-29,S002,P0006,0.0
2024-01-30,S002,P0006,0.0
2023-10-31,S002,P0007,120.0
2023-11-01,S002,P0007,0.0
2023-11-02,S002,P0007,1143.0
2023-11-03,S002,P0007,0.0
2023-11-04,S002,P0007,0.0
2023-11-05,S002,P0007,0.0
2023-11-06,S002,P0007,0.0
2023-11-07,S002,P0007,0.0
2023-11-08,S002,P0007,0.0
2023-11-09,S002,P0007,0.0
2023-11-10,S002,P0007,0.0
2023-11-11,S002,P0007,0.0
2023-11-12,S002,P0007,400.0
2023-11-13,S002,P0007,0.0
2023-11-14,S002,P0007,0.0
2023-11-15,S002,P0007,176.0
2023-11-16,S002,P0007,0.0
2023-11-17,S002,P0007,645.0
2023-11-18,S002,P0007,0.0
2023-11-19,S002,P0007,0.0
2023-11-20,S002,P0007,0.0
2023-11-21,S002,P0007,0.0
2023-11-22,S002,P0007,0.0
2023-11-23,S002,P0007,378.0
2023-11-24,S002,P0007,0.0
2023-11-25,S002,P0007,0.0
2023-11-26,S002,P0007,415.0
2023-11-27,S002,P0007,0.0
2023-11-28,S002,P0007,0.0
2023-11-29,S002,P0007,0.0
2023-11-30,S002,P0007,270.0
2023-12-01,S002,P0007,0.0
2023-12-02,S002,P0007,0.0
2023-12-03,S002,P0007,253.0
2023-12-04,S002,P0007,0.0
2023-12-05,S002,P0007,0.0
2023-12-06,S002,P0007,247.0
2023-12-07,S002,P0007,0.0
2023-12-08,S002,P0007,158.0
2023-12-09,S002,P0007,0.0
2023-12-10,S002,P0007,322.0
2023-12-11,S002,P0007,0.0
2023-12-12,S002,P0007,0.0
2023-12-13,S002,P0007,151.0
2023-12-14,S002,P0007,0.0
2023-12-15,S002,P0007,210.0
2023-12-16,S002,P0007,0.0
2023-12-17,S002,P0007,348.0
2023-12-18,S002,P0007,0.0
2023-12-19,S002,P0007,0.0
2023-12-20,S002,P0007,295.0
2023-12-21,S002,P0007,0.0
2023-12-22,S002,P0007,0.0
2023-12-23,S002,P0007,0.0
2023-12-24,S002,P0007,218.0
2023-12-25,S002,P0007,0.0
2023-12-26,S002,P0007,131.0
2023-12-27,S002,P0007,0.0
2023-12-28,S002,P0007,0.0
2023-12-29,S002,P0007,0.0
2023-12-30,S002,P0007,39.0
2023-12-31,S002,P0007,0.0
2024-01-01,S002,P0007,191.0
2024-01-02,S002,P0007,0.0
2024-01-03,S002,P0007,0.0
2024-01-04,S002,P0007,0.0
2024-01-05,S002,P0007,76.0
2024-01-06,S002,P0007,0.0
2024-01-07,S002,P0007,79.0
2024-01-08,S002,P0007,0.0
2024-01-09,S002,P0007,204.0
2024-01-10,S002,P0007,0.0
2024-01-11,S002,P0007,93.0
2024-01-12,S002,P0007,0.0
2024-01-13,S002,P0007,291.0
2024-01-14,S002,P0007,0.0
2024-01-15,S002,P0007,0.0
2024-01-16,S002,P0007,233.0
2024-01-17,S002,P0007,0.0
2024-01-18,S002,P0007,110.0
2024-01-19,S002,P0007,0.0
2024-01-20,S002,P0007,320.0
2024-01-21,S002,P0007,0.0
2024-01-22,S002,P0007,0.0
2024-01-23,S002,P0007,0.0
2024-01-24,S002,P0007,329.0
2024-01-25,S002,P0007,0.0
2024-01-26,S002,P0007,0.0
2024-01-27,S002,P0007,234.0
2024-01-28,S002,P0007,0.0
2024-01-29,S002,P0007,0.0
2024-01-30,S002,P0007,0.0
2023-10-31,S002,P0008,194.0
2023-11-01,S002,P0008,0.0
2023-11-02,S002,P0008,235.0
2023-11-03,S002,P0008,0.0
2023-11-04,S002,P0008,354.0
2023-11-05,S002,P0008,0.0
2023-11-06,S002,P0008,0.0
2023-11-07,S002,P0008,182.0
2023-11-08,S002,P0008,0.0
2023-11-09,S002,P0008,507.0
2023-11-10,S002,P0008,0.0
2023-11-11,S002,P0008,0.0
2023-11-12,S002,P0008,0.0
2023-11-13,S002,P0008,426.0
2023-11-14,S002,P0008,0.0
2023-11-15,S002,P0008,0.0
2023-11-16,S002,P0008,0.0
2023-11-17,S002,P0008,499.0
2023-11-18,S002,P0008,0.0
2023-11-19,S002,P0008,0.0
2023-11-20,S002,P0008,0.0
2023-11-21,S002,P0008,0.0
2023-11-22,S002,P0008,0.0
2023-11-23,S002,P0008,203.0
2023-11-24,S002,P0008,0.0
2023-11-25,S002,P0008,490.0
2023-11-26,S002,P0008,0.0
2023-11-27,S002,P0008,0.0
2023-11-28,S002,P0008,225.0
2023-11-29,S002,P0008,0.0
2023-11-30,S002,P0008,375.0
2023-12-01,S002,P0008,0.0
2023-12-02,S002,P0008,0.0
2023-12-03,S002,P0008,451.0
2023-12-04,S002,P0008,0.0
2023-12-05,S002,P0008,0.0
2023-12-06,S002,P0008,334.0
2023-12-07,S002,P0008,0.0
2023-12-08,S002,P0008,348.0
2023-12-09,S002,P0008,0.0
2023-12-10,S002,P0008,0.0
2023-12-11,S002,P0008,0.0
2023-12-12,S002,P0008,649.0
2023-12-13,S002,P0008,0.0
2023-12-14,S002,P0008,0.0
2023-12-15,S002,P0008,0.0
2023-12-16,S002,P0008,401.0
2023-12-17,S002,P0008,0.0
2023-12-18,S002,P0008,0.0
2023-12-19,S002,P0008,0.0
2023-12-20,S002,P0008,372.0
2023-12-21,S002,P0008,0.0
2023-12-22,S002,P0008,0.0
2023-12-23,S002,P0008,273.0
2023-12-24,S002,P0008,0.0
2023-12-25,S002,P0008,345.0
2023-12-26,S002,P0008,0.0
2023-12-27,S002,P0008,317.0
2023-12-28,S002,P0008,0.0
2023-12-29,S002,P0008,0.0
2023-12-30,S002,P0008,123.0
2023-12-31,S002,P0008,0.0
2024-01-01,S002,P0008,110.0
2024-01-02,S002,P0008,0.0
2024-01-03,S002,P0008,145.0
2024-01-04,S002,P0008,0.0
2024-01-05,S002,P0008,182.0
2024-01-06,S002,P0008,0.0
2024-01-07,S002,P0008,177.0
2024-01-08,S002,P0008,0.0
2024-01-09,S002,P0008,407.0
2024-01-10,S002,P0008,0.0
2024-01-11,S002,P0008,0.0
2024-01-12,S002,P0008,333.0
2024-01-13,S002,P0008,0.0
2024-01-14,S002,P0008,0.0
2024-01-15,S002,P0008,274.0
2024-01-16,S002,P0008,0.0
2024-01-17,S002,P0008,0.0
2024-01-18,S002,P0008,232.0
2024-01-19,S002,P0008,0.0
2024-01-20,S002,P0008,473.0
2024-01-21,S002,P0008,0.0
2024-01-22,S002,P0008,0.0
2024-01-23,S002,P0008,0.0
2024-01-24,S002,P0008,354.0
2024-01-25,S002,P0008,0.0
2024-01-26,S002,P0008,0.0
2024-01-27,S002,P0008,297.0
2024-01-28,S002,P0008,0.0
2024-01-29,S002,P0008,0.0
2024-01-30,S002,P0008,0.0
2023-10-31,S002,P0009,76.0
2023-11-01,S002,P0009,413.0
2023-11-02,S002,P0009,0.0
2023-11-03,S002,P0009,0.0
2023-11-04,S002,P0009,577.0
2023-11-05,S002,P0009,0.0
2023-11-06,S002,P0009,0.0
2023-11-07,S002,P0009,0.0
2023-11-08,S002,P0009,0.0
2023-11-09,S002,P0009,347.0
2023-11-10,S002,P0009,0.0
2023-11-11,S002,P0009,0.0
2023-11-12,S002,P0009,349.0
2023-11-13,S002,P0009,0.0
2023-11-14,S002,P0009,0.0
2023-11-15,S002,P0009,139.0
2023-11-16,S002,P0009,0.0
2023-11-17,S002,P0009,138.0
2023-11-18,S002,P0009,347.0
2023-11-19,S002,P0009,0.0
2023-11-20,S002,P0009,139.0
2023-11-21,S002,P0009,142.0
2023-11-22,S002,P0009,197.0
2023-11-23,S002,P0009,0.0
2023-11-24,S002,P0009,335.0
2023-11-25,S002,P0009,0.0
2023-11-26,S002,P0009,379.0
2023-11-27,S002,P0009,0.0
2023-11-28,S002,P0009,0.0
2023-11-29,S002,P0009,0.0
2023-11-30,S002,P0009,322.0
2023-12-01,S002,P0009,0.0
2023-12-02,S002,P0009,0.0
2023-12-03,S002,P0009,337.0
2023-12-04,S002,P0009,0.0
2023-12-05,S002,P0009,0.0
2023-12-06,S002,P0009,443.0
2023-12-07,S002,P0009,0.0
2023-12-08,S002,P0009,0.0
2023-12-09,S002,P0009,647.0
2023-12-10,S002,P0009,0.0
2023-12-11,S002,P0009,0.0
2023-12-12,S002,P0009,0.0
2023-12-13,S002,P0009,375.0
2023-12-14,S002,P0009,0.0
2023-12-15,S002,P0009,746.0
2023-12-16,S002,P0009,0.0
2023-12-17,S002,P0009,0.0
2023-12-18,S002,P0009,0.0
2023-12-19,S002,P0009,0.0
2023-12-20,S002,P0009,0.0
2023-12-21,S002,P0009,174.0
2023-12-22,S002,P0009,241.0
2023-12-23,S002,P0009,0.0
2023-12-24,S002,P0009,195.0
2023-12-25,S002,P0009,0.0
2023-12-26,S002,P0009,354.0
2023-12-27,S002,P0009,0.0
2023-12-28,S002,P0009,194.0
2023-12-29,S002,P0009,0.0
2023-12-30,S002,P0009,74.0
2023-12-31,S002,P0009,240.0
2024-01-01,S002,P0009,0.0
2024-01-02,S002,P0009,0.0
2024-01-03,S002,P0009,124.0
2024-01-04,S002,P0009,0.0
2024-01-05,S002,P0009,158.0
2024-01-06,S002,P0009,0.0
2024-01-07,S002,P0009,211.0
2024-01-08,S002,P0009,0.0
2024-01-09,S002,P0009,365.0
2024-01-10,S002,P0009,0.0
2024-01-11,S002,P0009,0.0
2024-01-12,S002,P0009,365.0
2024-01-13,S002,P0009,0.0
2024-01-14,S002,P0009,0.0
2024-01-15,S002,P0009,378.0
2024-01-16,S002,P0009,0.0
2024-01-17,S002,P0009,0.0
2024-01-18,S002,P0009,230.0
2024-01-19,S002,P0009,0.0
2024-01-20,S002,P0009,473.0
2024-01-21,S002,P0009,0.0
2024-01-22,S002,P0009,0.0
2024-01-23,S002,P0009,0.0
2024-01-24,S002,P0009,833.0
2024-01-25,S002,P0009,0.0
2024-01-26,S002,P0009,0.0
2024-01-27,S002,P0009,0.0
2024-01-28,S002,P0009,0.0
2024-01-29,S002,P0009,0.0
2024-01-30,S002,P0009,0.0
2023-10-31,S002,P0010,516.0
2023-11-01,S002,P0010,0.0
2023-11-02,S002,P0010,0.0
2023-11-03,S002,P0010,431.0
2023-11-04,S002,P0010,0.0
2023-11-05,S002,P0010,0.0
2023-11-06,S002,P0010,0.0
2023-11-07,S002,P0010,71.0
2023-11-08,S002,P0010,643.0
2023-11-09,S002,P0010,0.0
2023-11-10,S002,P0010,0.0
2023-11-11,S002,P0010,0.0
2023-11-12,S002,P0010,0.0
2023-11-13,S002,P0010,155.0
2023-11-14,S002,P0010,286.0
2023-11-15,S002,P0010,0.0
2023-11-16,S002,P0010,258.0
2023-11-17,S002,P0010,0.0
2023-11-18,S002,P0010,0.0
2023-11-19,S002,P0010,113.0
2023-11-20,S002,P0010,194.0
2023-11-21,S002,P0010,106.0
2023-11-22,S002,P0010,148.0
2023-11-23,S002,P0010,381.0
2023-11-24,S002,P0010,0.0
2023-11-25,S002,P0010,0.0
2023-11-26,S002,P0010,285.0
2023-11-27,S002,P0010,0.0
2023-11-28,S002,P0010,0.0
2023-11-29,S002,P0010,0.0
2023-11-30,S002,P0010,387.0
2023-12-01,S002,P0010,0.0
2023-12-02,S002,P0010,0.0
2023-12-03,S002,P0010,401.0
2023-12-04,S002,P0010,0.0
2023-12-05,S002,P0010,0.0
2023-12-06,S002,P0010,110.0
2023-12-07,S002,P0010,133.0
2023-12-08,S002,P0010,122.0
2023-12-09,S002,P0010,381.0
2023-12-10,S002,P0010,0.0
2023-12-11,S002,P0010,275.0
2023-12-12,S002,P0010,0.0
2023-12-13,S002,P0010,463.0
2023-12-14,S002,P0010,0.0
2023-12-15,S002,P0010,0.0
2023-12-16,S002,P0010,0.0
2023-12-17,S002,P0010,455.0
2023-12-18,S002,P0010,0.0
2023-12-19,S002,P0010,0.0
