Date,Store ID,Product ID,Forecasted_Demand
2023-11-23,S001,P0008,90.2382
2023-11-23,S001,P0009,125.19707
2023-11-23,S001,P0010,108.484726
2023-11-23,S001,P0011,44.7837
2023-11-23,S001,P0012,141.17363
2023-11-23,S001,P0013,102.74087
2023-11-23,S001,P0014,126.1459
2023-11-23,S001,P0015,143.18716
2023-11-23,S001,P0016,120.64162
2023-11-23,S001,P0017,71.94575
2023-11-23,S001,P0018,99.53805
2023-11-23,S001,P0019,72.04712
2023-11-23,S001,P0020,26.108503
2023-11-23,S002,P0001,141.02553
2023-11-23,S002,P0002,89.444824
2023-11-23,S002,P0003,113.24718
2023-11-23,S002,P0004,136.51859
2023-11-23,S002,P0005,137.31364
2023-11-23,S002,P0006,66.442055
2023-11-23,S002,P0007,136.99054
2023-11-23,S002,P0008,116.51922
2023-11-23,S002,P0009,102.89875
2023-11-23,S002,P0010,166.13988
2023-11-23,S002,P0011,129.74153
2023-11-23,S002,P0012,142.15387
2023-11-23,S002,P0013,131.79854
2023-11-23,S002,P0014,83.62332
2023-11-23,S002,P0015,153.02296
2023-11-23,S002,P0016,104.41346
2023-11-23,S002,P0017,136.64444
2023-11-23,S002,P0018,110.25655
2023-11-23,S002,P0019,91.460846
2023-11-23,S002,P0020,68.93988
2023-11-23,S003,P0001,65.49127
2023-11-23,S003,P0002,99.00224
2023-11-23,S003,P0003,116.05434
2023-11-23,S003,P0004,122.34032
2023-11-23,S003,P0005,130.52028
2023-11-23,S003,P0006,70.38171
2023-11-23,S003,P0007,156.4868
2023-11-23,S003,P0008,95.726746
2023-11-23,S003,P0009,133.94658
2023-11-23,S003,P0010,74.31809
2023-11-23,S003,P0011,77.5977
2023-11-23,S003,P0012,157.14058
2023-11-23,S003,P0013,107.9947
2023-11-23,S003,P0014,128.69713
2023-11-23,S003,P0015,200.39575
2023-11-23,S003,P0016,145.37335
2023-11-23,S003,P0017,96.982
2023-11-23,S003,P0018,85.165085
2023-11-23,S003,P0019,101.19553
2023-11-23,S003,P0020,60.13665
2023-11-23,S004,P0001,90.19254
2023-11-23,S004,P0002,54.606117
2023-11-23,S004,P0003,119.31908
2023-11-23,S004,P0004,197.64742
2023-11-23,S004,P0005,173.67662
2023-11-23,S004,P0006,141.1099
2023-11-23,S004,P0007,114.94915
2023-11-23,S004,P0008,68.56801
2023-11-23,S004,P0009,87.9498
2023-11-23,S004,P0010,156.79417
2023-11-23,S004,P0011,101.66712
2023-11-23,S004,P0012,214.27985
2023-11-23,S004,P0013,122.07929
2023-11-23,S004,P0014,57.07608
2023-11-23,S004,P0015,69.06667
2023-11-23,S004,P0016,77.73615
2023-11-23,S004,P0017,100.344795
2023-11-23,S004,P0018,90.89897
2023-11-23,S004,P0019,87.52049
2023-11-23,S004,P0020,20.60367
2023-11-23,S005,P0001,130.71394
2023-11-23,S005,P0002,65.39946
2023-11-23,S005,P0003,121.75419
2023-11-23,S005,P0004,113.373634
2023-11-23,S005,P0005,175.31476
2023-11-23,S005,P0006,128.30838
2023-11-23,S005,P0007,114.83289
2023-11-23,S005,P0008,123.303444
2023-11-23,S005,P0009,95.45397
2023-11-23,S005,P0010,103.2611
2023-11-23,S005,P0011,67.81904
2023-11-23,S005,P0012,132.54147
2023-11-23,S005,P0013,118.58544
2023-11-23,S005,P0014,71.94249
2023-11-23,S005,P0015,165.86934
2023-11-23,S005,P0016,124.5099
2023-11-23,S005,P0017,179.5112
2023-11-23,S005,P0018,145.55345
2023-11-23,S005,P0019,84.37387
2023-11-23,S005,P0020,83.4662
2023-11-24,S001,P0001,53.816757
2023-11-24,S001,P0002,68.194435
2023-11-24,S001,P0003,102.74649
2023-11-24,S001,P0004,92.20534
2023-11-24,S001,P0005,69.89303
2023-11-24,S001,P0006,94.15035
2023-11-24,S001,P0007,142.55069
2023-11-24,S001,P0008,169.77148
2023-11-24,S001,P0009,127.56734
2023-11-24,S001,P0010,90.72357
2023-11-24,S001,P0011,114.1564
2023-11-24,S001,P0012,148.91595
2023-11-24,S001,P0013,54.4677
2023-11-24,S001,P0014,145.91252
2023-11-24,S001,P0015,127.61464
2023-11-24,S001,P0016,104.12572
2023-11-24,S001,P0017,143.2611
2023-11-24,S001,P0018,131.90482
2023-11-24,S001,P0019,60.123966
2023-11-24,S001,P0020,56.51678
2023-11-24,S002,P0001,62.726055
2023-11-24,S002,P0002,67.607735
2023-11-24,S002,P0003,97.85262
2023-11-24,S002,P0004,163.03755
2023-11-24,S002,P0005,83.709045
2023-11-24,S002,P0006,74.96893
2023-11-24,S002,P0007,121.23097
2023-11-24,S002,P0008,86.05511
2023-11-24,S002,P0009,127.13303
2023-11-24,S002,P0010,82.83213
2023-11-24,S002,P0011,96.289276
2023-11-24,S002,P0012,157.9161
2023-11-24,S002,P0013,56.74099
2023-11-24,S002,P0014,29.658735
2023-11-24,S002,P0015,72.98789
2023-11-24,S002,P0016,65.7478
2023-11-24,S002,P0017,134.55064
2023-11-24,S002,P0018,56.765263
2023-11-24,S002,P0019,81.39813
2023-11-24,S002,P0020,33.526417
2023-11-24,S003,P0001,134.06046
2023-11-24,S003,P0002,72.17822
2023-11-24,S003,P0003,116.70134
2023-11-24,S003,P0004,226.24753
2023-11-24,S003,P0005,91.33997
2023-11-24,S003,P0006,65.88119
2023-11-24,S003,P0007,116.21226
2023-11-24,S003,P0008,115.665794
2023-11-24,S003,P0009,88.04829
2023-11-24,S003,P0010,116.300705
2023-11-24,S003,P0011,135.49797
2023-11-24,S003,P0012,144.9434
2023-11-24,S003,P0013,104.442856
2023-11-24,S003,P0014,129.55055
2023-11-24,S003,P0015,75.89784
2023-11-24,S003,P0016,92.397194
2023-11-24,S003,P0017,92.11084
2023-11-24,S003,P0018,132.13683
2023-11-24,S003,P0019,91.60032
2023-11-24,S003,P0020,58.86595
2023-11-24,S004,P0001,67.321434
2023-11-24,S004,P0002,144.77933
2023-11-24,S004,P0003,79.14353
2023-11-24,S004,P0004,107.45247
2023-11-24,S004,P0005,145.9877
2023-11-24,S004,P0006,98.75729
2023-11-24,S004,P0007,160.19998
2023-11-24,S004,P0008,172.43422
2023-11-24,S004,P0009,69.95806
2023-11-24,S004,P0010,96.29719
2023-11-24,S004,P0011,122.67878
2023-11-24,S004,P0012,172.96024
2023-11-24,S004,P0013,71.95577
2023-11-24,S004,P0014,68.9501
2023-11-24,S004,P0015,29.183128
2023-11-24,S004,P0016,37.209957
2023-11-24,S004,P0017,107.972946
2023-11-24,S004,P0018,49.384262
2023-11-24,S004,P0019,140.84743
2023-11-24,S004,P0020,40.239716
2023-11-24,S005,P0001,104.0558
2023-11-24,S005,P0002,96.258644
2023-11-24,S005,P0003,92.786705
2023-11-24,S005,P0004,177.26062
2023-11-24,S005,P0005,157.63315
2023-11-24,S005,P0006,155.6404
2023-11-24,S005,P0007,78.10386
2023-11-24,S005,P0008,218.74495
2023-11-24,S005,P0009,138.27087
2023-11-24,S005,P0010,88.5738
2023-11-24,S005,P0011,135.05403
2023-11-24,S005,P0012,107.92095
2023-11-24,S005,P0013,59.262527
2023-11-24,S005,P0014,61.829628
2023-11-24,S005,P0015,102.52001
2023-11-24,S005,P0016,84.7553
2023-11-24,S005,P0017,132.0651
2023-11-24,S005,P0018,84.81073
2023-11-24,S005,P0019,75.8254
2023-11-24,S005,P0020,123.394165
2023-11-25,S001,P0001,109.46002
2023-11-25,S001,P0002,78.57899
2023-11-25,S001,P0003,90.655495
2023-11-25,S001,P0004,83.181366
2023-11-25,S001,P0005,174.23338
2023-11-25,S001,P0006,51.58609
2023-11-25,S001,P0007,106.30411
2023-11-25,S001,P0008,51.184734
2023-11-25,S001,P0009,178.38945
2023-11-25,S001,P0010,41.93794
2023-11-25,S001,P0011,67.81715
2023-11-25,S001,P0012,165.1835
2023-11-25,S001,P0013,32.172737
2023-11-25,S001,P0014,175.65817
2023-11-25,S001,P0015,59.817337
2023-11-25,S001,P0016,126.06652
2023-11-25,S001,P0017,89.641754
2023-11-25,S001,P0018,157.24217
2023-11-25,S001,P0019,22.324594
2023-11-25,S001,P0020,69.724045
2023-11-25,S002,P0001,74.74192
2023-11-25,S002,P0002,130.55441
2023-11-25,S002,P0003,119.84183
2023-11-25,S002,P0004,115.339775
2023-11-25,S002,P0005,54.259853
2023-11-25,S002,P0006,135.11237
2023-11-25,S002,P0007,124.268684
2023-11-25,S002,P0008,142.21034
2023-11-25,S002,P0009,205.6015
2023-11-25,S002,P0010,128.11592
2023-11-25,S002,P0011,67.30563
2023-11-25,S002,P0012,139.6185
2023-11-25,S002,P0013,135.792
2023-11-25,S002,P0014,100.286865
2023-11-25,S002,P0015,91.90536
2023-11-25,S002,P0016,46.993706
2023-11-25,S002,P0017,31.504
2023-11-25,S002,P0018,119.78483
2023-11-25,S002,P0019,72.81113
2023-11-25,S002,P0020,103.5005
2023-11-25,S003,P0001,89.6217
2023-11-25,S003,P0002,151.56087
2023-11-25,S003,P0003,98.4659
2023-11-25,S003,P0004,111.87723
2023-11-25,S003,P0005,99.45596
2023-11-25,S003,P0006,97.866646
2023-11-25,S003,P0007,121.39677
2023-11-25,S003,P0008,127.52698
2023-11-25,S003,P0009,145.06677
2023-11-25,S003,P0010,125.83042
2023-11-25,S003,P0011,128.08932
2023-11-25,S003,P0012,107.73503
2023-11-25,S003,P0013,100.01399
2023-11-25,S003,P0014,82.88469
2023-11-25,S003,P0015,73.80669
2023-11-25,S003,P0016,134.74272
2023-11-25,S003,P0017,63.222485
2023-11-25,S003,P0018,94.362114
2023-11-25,S003,P0019,143.895
2023-11-25,S003,P0020,91.55245
2023-11-25,S004,P0001,124.76963
2023-11-25,S004,P0002,87.96953
2023-11-25,S004,P0003,123.04348
2023-11-25,S004,P0004,131.66125
2023-11-25,S004,P0005,81.63186
2023-11-25,S004,P0006,153.11443
2023-11-25,S004,P0007,105.9189
2023-11-25,S004,P0008,93.78961
2023-11-25,S004,P0009,92.109795
2023-11-25,S004,P0010,47.96098
2023-11-25,S004,P0011,148.2884
2023-11-25,S004,P0012,119.06433
2023-11-25,S004,P0013,82.75447
2023-11-25,S004,P0014,57.397293
2023-11-25,S004,P0015,62.689335
2023-11-25,S004,P0016,90.47409
2023-11-25,S004,P0017,51.039425
2023-11-25,S004,P0018,124.41477
2023-11-25,S004,P0019,92.518005
2023-11-25,S004,P0020,75.84728
2023-11-25,S005,P0001,102.42393
2023-11-25,S005,P0002,108.696266
2023-11-25,S005,P0003,101.38597
2023-11-25,S005,P0004,101.83976
2023-11-25,S005,P0005,144.5412
2023-11-25,S005,P0006,133.25241
2023-11-25,S005,P0007,121.65464
2023-11-25,S005,P0008,44.923225
2023-11-25,S005,P0009,138.8321
2023-11-25,S005,P0010,89.14366
2023-11-25,S005,P0011,130.02504
2023-11-25,S005,P0012,90.05368
2023-11-25,S005,P0013,72.69704
2023-11-25,S005,P0014,28.65366
2023-11-25,S005,P0015,51.578526
2023-11-25,S005,P0016,160.47565
2023-11-25,S005,P0017,97.560074
2023-11-25,S005,P0018,85.25204
2023-11-25,S005,P0019,85.91007
2023-11-25,S005,P0020,76.35347
2023-11-26,S001,P0001,149.70651
2023-11-26,S001,P0002,130.834
2023-11-26,S001,P0003,179.39235
2023-11-26,S001,P0004,116.34549
2023-11-26,S001,P0005,95.56864
2023-11-26,S001,P0006,101.803856
2023-11-26,S001,P0007,83.18649
2023-11-26,S001,P0008,64.54694
2023-11-26,S001,P0009,116.77609
2023-11-26,S001,P0010,85.77505
2023-11-26,S001,P0011,74.475075
2023-11-26,S001,P0012,143.6401
2023-11-26,S001,P0013,69.28613
2023-11-26,S001,P0014,109.20736
2023-11-26,S001,P0015,165.15575
2023-11-26,S001,P0016,98.043495
2023-11-26,S001,P0017,119.90459
2023-11-26,S001,P0018,100.469696
2023-11-26,S001,P0019,125.34596
2023-11-26,S001,P0020,119.42913
2023-11-26,S002,P0001,28.023918
2023-11-26,S002,P0002,76.27865
2023-11-26,S002,P0003,90.59598
2023-11-26,S002,P0004,76.832634
2023-11-26,S002,P0005,85.92924
2023-11-26,S002,P0006,44.72772
2023-11-26,S002,P0007,125.36837
2023-11-26,S002,P0008,145.7444
2023-11-26,S002,P0009,62.030346
2023-11-26,S002,P0010,65.19399
2023-11-26,S002,P0011,90.63313
2023-11-26,S002,P0012,94.32609
2023-11-26,S002,P0013,81.36202
2023-11-26,S002,P0014,67.73033
2023-11-26,S002,P0015,108.88452
2023-11-26,S002,P0016,90.74906
2023-11-26,S002,P0017,151.50848
2023-11-26,S002,P0018,98.91548
2023-11-26,S002,P0019,104.36233
2023-11-26,S002,P0020,77.30122
2023-11-26,S003,P0001,107.87018
2023-11-26,S003,P0002,87.27539
2023-11-26,S003,P0003,118.06765
2023-11-26,S003,P0004,107.91271
2023-11-26,S003,P0005,84.88143
2023-11-26,S003,P0006,81.04914
2023-11-26,S003,P0007,74.904945
2023-11-26,S003,P0008,80.33321
2023-11-26,S003,P0009,86.395515
2023-11-26,S003,P0010,49.057095
2023-11-26,S003,P0011,121.53173
2023-11-26,S003,P0012,126.83068
2023-11-26,S003,P0013,90.75243
2023-11-26,S003,P0014,156.56696
2023-11-26,S003,P0015,111.66632
2023-11-26,S003,P0016,118.55291
2023-11-26,S003,P0017,96.98451
2023-11-26,S003,P0018,77.93809
2023-11-26,S003,P0019,158.59798
2023-11-26,S003,P0020,113.63064
2023-11-26,S004,P0001,112.98255
2023-11-26,S004,P0002,51.740578
2023-11-26,S004,P0003,65.63183
2023-11-26,S004,P0004,123.85082
2023-11-26,S004,P0005,66.89577
2023-11-26,S004,P0006,110.77551
2023-11-26,S004,P0007,184.38759
2023-11-26,S004,P0008,47.705162
2023-11-26,S004,P0009,93.2497
2023-11-26,S004,P0010,113.978096
2023-11-26,S004,P0011,111.4546
2023-11-26,S004,P0012,111.86123
2023-11-26,S004,P0013,48.582718
2023-11-26,S004,P0014,56.41654
2023-11-26,S004,P0015,61.89775
2023-11-26,S004,P0016,90.58386
2023-11-26,S004,P0017,141.8736
2023-11-26,S004,P0018,38.42583
2023-11-26,S004,P0019,147.11124
2023-11-26,S004,P0020,85.074036
2023-11-26,S005,P0001,97.20956
2023-11-26,S005,P0002,39.582016
2023-11-26,S005,P0003,119.20772
2023-11-26,S005,P0004,182.47954
2023-11-26,S005,P0005,157.1533
2023-11-26,S005,P0006,110.7803
2023-11-26,S005,P0007,99.44213
2023-11-26,S005,P0008,95.10749
2023-11-26,S005,P0009,122.12289
2023-11-26,S005,P0010,207.32234
2023-11-26,S005,P0011,168.54031
2023-11-26,S005,P0012,93.91798
2023-11-26,S005,P0013,115.288826
2023-11-26,S005,P0014,66.04763
2023-11-26,S005,P0015,111.098694
2023-11-26,S005,P0016,140.75172
2023-11-26,S005,P0017,204.05699
2023-11-26,S005,P0018,85.63721
2023-11-26,S005,P0019,132.13751
2023-11-26,S005,P0020,94.92731
2023-11-27,S001,P0001,90.97012
2023-11-27,S001,P0002,121.81641
2023-11-27,S001,P0003,145.0185
2023-11-27,S001,P0004,126.26768
2023-11-27,S001,P0005,156.85324
2023-11-27,S001,P0006,114.37538
2023-11-27,S001,P0007,78.44163
2023-11-27,S001,P0008,127.86994
2023-11-27,S001,P0009,212.26701
2023-11-27,S001,P0010,109.20374
2023-11-27,S001,P0011,102.93301
2023-11-27,S001,P0012,91.353294
2023-11-27,S001,P0013,132.00319
2023-11-27,S001,P0014,167.82729
2023-11-27,S001,P0015,136.79352
2023-11-27,S001,P0016,108.74612
2023-11-27,S001,P0017,37.341797
2023-11-27,S001,P0018,33.404087
2023-11-27,S001,P0019,168.51869
2023-11-27,S001,P0020,69.968864
2023-11-27,S002,P0001,72.078354
2023-11-27,S002,P0002,109.323
2023-11-27,S002,P0003,169.21307
2023-11-27,S002,P0004,111.244484
2023-11-27,S002,P0005,143.83182
2023-11-27,S002,P0006,140.68219
2023-11-27,S002,P0007,127.44015
2023-11-27,S002,P0008,197.90929
2023-11-27,S002,P0009,35.9469
2023-11-27,S002,P0010,62.83082
2023-11-27,S002,P0011,85.542564
2023-11-27,S002,P0012,106.80345
2023-11-27,S002,P0013,145.90562
2023-11-27,S002,P0014,44.88352
2023-11-27,S002,P0015,175.25734
2023-11-27,S002,P0016,98.80395
2023-11-27,S002,P0017,110.777374
2023-11-27,S002,P0018,55.171963
2023-11-27,S002,P0019,133.76646
2023-11-27,S002,P0020,64.52675
2023-11-27,S003,P0001,64.84195
2023-11-27,S003,P0002,61.248753
2023-11-27,S003,P0003,127.87824
2023-11-27,S003,P0004,148.2617
2023-11-27,S003,P0005,113.51237
2023-11-27,S003,P0006,95.67847
2023-11-27,S003,P0007,145.13129
2023-11-27,S003,P0008,61.45756
2023-11-27,S003,P0009,108.68254
2023-11-27,S003,P0010,148.03473
2023-11-27,S003,P0011,97.839615
2023-11-27,S003,P0012,71.378815
2023-11-27,S003,P0013,150.0976
2023-11-27,S003,P0014,108.67318
2023-11-27,S003,P0015,136.89644
2023-11-27,S003,P0016,91.12388
2023-11-27,S003,P0017,77.70308
2023-11-27,S003,P0018,70.55101
2023-11-27,S003,P0019,81.990395
2023-11-27,S003,P0020,84.98669
2023-11-27,S004,P0001,106.1015
2023-11-27,S004,P0002,140.37543
2023-11-27,S004,P0003,180.60255
2023-11-27,S004,P0004,52.569885
2023-11-27,S004,P0005,73.40499
2023-11-27,S004,P0006,179.19917
2023-11-27,S004,P0007,104.46826
2023-11-27,S004,P0008,26.933989
2023-11-27,S004,P0009,59.671707
2023-11-27,S004,P0010,117.47232
2023-11-27,S004,P0011,138.93388
2023-11-27,S004,P0012,136.76604
2023-11-27,S004,P0013,134.53624
2023-11-27,S004,P0014,69.2171
2023-11-27,S004,P0015,49.61506
2023-11-27,S004,P0016,95.695694
2023-11-27,S004,P0017,112.40026
2023-11-27,S004,P0018,80.0977
2023-11-27,S004,P0019,152.23772
2023-11-27,S004,P0020,63.359497
2023-11-27,S005,P0001,179.53297
2023-11-27,S005,P0002,121.67058
2023-11-27,S005,P0003,128.66606
2023-11-27,S005,P0004,124.88987
2023-11-27,S005,P0005,235.22624
2023-11-27,S005,P0006,254.55145
2023-11-27,S005,P0007,131.30006
2023-11-27,S005,P0008,140.79524
2023-11-27,S005,P0009,117.20049
2023-11-27,S005,P0010,143.61519
2023-11-27,S005,P0011,49.69009
2023-11-27,S005,P0012,96.55315
2023-11-27,S005,P0013,125.81939
2023-11-27,S005,P0014,117.24079
2023-11-27,S005,P0015,235.38286
2023-11-27,S005,P0016,139.33908
2023-11-27,S005,P0017,75.68177
2023-11-27,S005,P0018,104.35897
2023-11-27,S005,P0019,100.08934
2023-11-27,S005,P0020,39.919456
2023-11-28,S001,P0001,139.07413
2023-11-28,S001,P0002,59.895264
2023-11-28,S001,P0003,42.29132
2023-11-28,S001,P0004,101.22345
2023-11-28,S001,P0005,111.20755
2023-11-28,S001,P0006,78.57317
2023-11-28,S001,P0007,120.6103
2023-11-28,S001,P0008,148.14769
2023-11-28,S001,P0009,179.8483
2023-11-28,S001,P0010,98.88386
2023-11-28,S001,P0011,71.025536
2023-11-28,S001,P0012,116.241936
2023-11-28,S001,P0013,128.08513
2023-11-28,S001,P0014,80.67144
2023-11-28,S001,P0015,69.89964
2023-11-28,S001,P0016,136.69904
2023-11-28,S001,P0017,123.31789
2023-11-28,S001,P0018,119.216896
2023-11-28,S001,P0019,65.77451
2023-11-28,S001,P0020,67.22393
2023-11-28,S002,P0001,41.6705
2023-11-28,S002,P0002,30.09669
2023-11-28,S002,P0003,83.60336
2023-11-28,S002,P0004,132.76688
2023-11-28,S002,P0005,48.92064
2023-11-28,S002,P0006,78.071266
2023-11-28,S002,P0007,74.226166
2023-11-28,S002,P0008,110.24205
2023-11-28,S002,P0009,199.66867
2023-11-28,S002,P0010,97.10199
2023-11-28,S002,P0011,95.95483
2023-11-28,S002,P0012,85.9565
2023-11-28,S002,P0013,97.64591
2023-11-28,S002,P0014,69.05326
2023-11-28,S002,P0015,26.974705
2023-11-28,S002,P0016,82.25086
2023-11-28,S002,P0017,71.12636
2023-11-28,S002,P0018,87.83912
2023-11-28,S002,P0019,84.87351
2023-11-28,S002,P0020,39.741127
2023-11-28,S003,P0001,65.3953
2023-11-28,S003,P0002,102.67239
2023-11-28,S003,P0003,100.72277
2023-11-28,S003,P0004,119.601845
2023-11-28,S003,P0005,90.62887
2023-11-28,S003,P0006,115.56575
2023-11-28,S003,P0007,107.93229
2023-11-28,S003,P0008,76.09549
2023-11-28,S003,P0009,172.78636
2023-11-28,S003,P0010,130.86996
2023-11-28,S003,P0011,91.75782
2023-11-28,S003,P0012,52.74395
2023-11-28,S003,P0013,119.75593
2023-11-28,S003,P0014,142.64159
2023-11-28,S003,P0015,155.6154
2023-11-28,S003,P0016,95.4379
2023-11-28,S003,P0017,74.52847
2023-11-28,S003,P0018,67.01274
2023-11-28,S003,P0019,175.26736
2023-11-28,S003,P0020,110.57476
2023-11-28,S004,P0001,76.79201
2023-11-28,S004,P0002,89.564995
2023-11-28,S004,P0003,60.58229
2023-11-28,S004,P0004,215.66833
2023-11-28,S004,P0005,108.271416
2023-11-28,S004,P0006,187.29407
2023-11-28,S004,P0007,114.400154
2023-11-28,S004,P0008,50.09332
2023-11-28,S004,P0009,150.75572
2023-11-28,S004,P0010,144.23213
2023-11-28,S004,P0011,116.18576
2023-11-28,S004,P0012,106.489815
2023-11-28,S004,P0013,85.86551
2023-11-28,S004,P0014,105.487114
2023-11-28,S004,P0015,111.61656
2023-11-28,S004,P0016,62.77672
2023-11-28,S004,P0017,131.35902
2023-11-28,S004,P0018,83.82274
2023-11-28,S004,P0019,94.81006
2023-11-28,S004,P0020,61.248814
2023-11-28,S005,P0001,82.01558
2023-11-28,S005,P0002,92.74983
2023-11-28,S005,P0003,110.44821
2023-11-28,S005,P0004,157.29523
2023-11-28,S005,P0005,126.72515
2023-11-28,S005,P0006,87.67956
2023-11-28,S005,P0007,85.21997
2023-11-28,S005,P0008,86.56109
2023-11-28,S005,P0009,116.84778
2023-11-28,S005,P0010,51.814236
2023-11-28,S005,P0011,76.721405
2023-11-28,S005,P0012,55.71735
2023-11-28,S005,P0013,122.109985
2023-11-28,S005,P0014,83.651665
2023-11-28,S005,P0015,101.40363
2023-11-28,S005,P0016,79.93305
2023-11-28,S005,P0017,120.7659
2023-11-28,S005,P0018,119.940796
2023-11-28,S005,P0019,48.51191
2023-11-28,S005,P0020,73.52005
2023-11-29,S001,P0001,143.62305
2023-11-29,S001,P0002,60.70573
2023-11-29,S001,P0003,100.841194
2023-11-29,S001,P0004,120.649826
2023-11-29,S001,P0005,78.64094
2023-11-29,S001,P0006,102.526024
2023-11-29,S001,P0007,111.399445
2023-11-29,S001,P0008,94.92931
2023-11-29,S001,P0009,44.56193
2023-11-29,S001,P0010,113.30072
2023-11-29,S001,P0011,105.43741
2023-11-29,S001,P0012,133.7871
2023-11-29,S001,P0013,95.054016
2023-11-29,S001,P0014,65.66988
2023-11-29,S001,P0015,127.88873
2023-11-29,S001,P0016,115.385864
2023-11-29,S001,P0017,95.81403
2023-11-29,S001,P0018,111.70879
2023-11-29,S001,P0019,138.66519
2023-11-29,S001,P0020,92.151985
2023-11-29,S002,P0001,112.78697
2023-11-29,S002,P0002,133.43196
2023-11-29,S002,P0003,126.64555
2023-11-29,S002,P0004,74.16934
2023-11-29,S002,P0005,82.44184
2023-11-29,S002,P0006,68.3994
2023-11-29,S002,P0007,88.420746
2023-11-29,S002,P0008,113.633286
2023-11-29,S002,P0009,87.349594
2023-11-29,S002,P0010,62.766018
2023-11-29,S002,P0011,113.01597
2023-11-29,S002,P0012,124.91757
2023-11-29,S002,P0013,61.986538
2023-11-29,S002,P0014,68.80658
2023-11-29,S002,P0015,111.99548
2023-11-29,S002,P0016,70.41737
2023-11-29,S002,P0017,82.92497
2023-11-29,S002,P0018,62.64647
2023-11-29,S002,P0019,53.315384
2023-11-29,S002,P0020,70.24738
2023-11-29,S003,P0001,81.472855
2023-11-29,S003,P0002,143.35486
2023-11-29,S003,P0003,138.05586
2023-11-29,S003,P0004,128.9485
2023-11-29,S003,P0005,97.958275
2023-11-29,S003,P0006,125.49875
2023-11-29,S003,P0007,149.05363
2023-11-29,S003,P0008,89.90606
2023-11-29,S003,P0009,202.88586
2023-11-29,S003,P0010,121.69231
2023-11-29,S003,P0011,140.08037
2023-11-29,S003,P0012,101.86681
2023-11-29,S003,P0013,124.786285
2023-11-29,S003,P0014,126.670044
2023-11-29,S003,P0015,80.75572
2023-11-29,S003,P0016,183.8754
2023-11-29,S003,P0017,84.88774
2023-11-29,S003,P0018,116.50926
2023-11-29,S003,P0019,121.60898
2023-11-29,S003,P0020,94.506874
2023-11-29,S004,P0001,58.677067
2023-11-29,S004,P0002,102.12154
2023-11-29,S004,P0003,138.62782
2023-11-29,S004,P0004,132.42203
2023-11-29,S004,P0005,165.55556
2023-11-29,S004,P0006,158.12105
2023-11-29,S004,P0007,200.74643
2023-11-29,S004,P0008,123.78617
2023-11-29,S004,P0009,56.486744
2023-11-29,S004,P0010,136.09483
2023-11-29,S004,P0011,129.33133
2023-11-29,S004,P0012,143.08138
2023-11-29,S004,P0013,155.29005
2023-11-29,S004,P0014,24.9511
2023-11-29,S004,P0015,87.18376
2023-11-29,S004,P0016,81.39952
2023-11-29,S004,P0017,64.55369
2023-11-29,S004,P0018,24.948334
2023-11-29,S004,P0019,89.89336
2023-11-29,S004,P0020,56.985165
2023-11-29,S005,P0001,124.8221
2023-11-29,S005,P0002,86.65142
2023-11-29,S005,P0003,88.40294
2023-11-29,S005,P0004,116.64285
2023-11-29,S005,P0005,95.11029
2023-11-29,S005,P0006,219.73227
2023-11-29,S005,P0007,131.21571
2023-11-29,S005,P0008,101.707855
2023-11-29,S005,P0009,127.53234
2023-11-29,S005,P0010,108.97749
2023-11-29,S005,P0011,124.90317
2023-11-29,S005,P0012,110.34881
2023-11-29,S005,P0013,118.54823
2023-11-29,S005,P0014,77.43764
2023-11-29,S005,P0015,157.81848
2023-11-29,S005,P0016,68.94113
2023-11-29,S005,P0017,91.67853
2023-11-29,S005,P0018,106.890816
2023-11-29,S005,P0019,73.737366
2023-11-29,S005,P0020,63.29307
2023-11-30,S001,P0001,101.32499
2023-11-30,S001,P0002,163.80565
2023-11-30,S001,P0003,133.73946
2023-11-30,S001,P0004,125.04392
2023-11-30,S001,P0005,147.47011
2023-11-30,S001,P0006,74.92584
2023-11-30,S001,P0007,88.12626
2023-11-30,S001,P0008,112.23772
2023-11-30,S001,P0009,153.38017
2023-11-30,S001,P0010,67.01436
2023-11-30,S001,P0011,102.23893
2023-11-30,S001,P0012,115.867004
2023-11-30,S001,P0013,76.502365
2023-11-30,S001,P0014,120.26389
2023-11-30,S001,P0015,47.924572
2023-11-30,S001,P0016,87.97713
2023-11-30,S001,P0017,145.15048
2023-11-30,S001,P0018,89.69533
2023-11-30,S001,P0019,68.35493
2023-11-30,S001,P0020,55.867558
2023-11-30,S002,P0001,115.532776
2023-11-30,S002,P0002,70.22296
2023-11-30,S002,P0003,90.73165
2023-11-30,S002,P0004,39.725815
2023-11-30,S002,P0005,140.14336
2023-11-30,S002,P0006,72.03876
2023-11-30,S002,P0007,74.11971
2023-11-30,S002,P0008,159.43231
2023-11-30,S002,P0009,63.985966
2023-11-30,S002,P0010,100.09447
2023-11-30,S002,P0011,64.35269
2023-11-30,S002,P0012,52.47709
2023-11-30,S002,P0013,152.1859
2023-11-30,S002,P0014,67.45307
2023-11-30,S002,P0015,69.53835
2023-11-30,S002,P0016,108.93934
2023-11-30,S002,P0017,83.40223
2023-11-30,S002,P0018,98.91969
2023-11-30,S002,P0019,95.42037
2023-11-30,S002,P0020,71.33682
2023-11-30,S003,P0001,123.02678
2023-11-30,S003,P0002,77.82273
