Date,Store ID,Product ID,Actual_Demand,Sales_Qty,Revenue,COGS,Cash_Purchase,OpEx_Holding,OpEx_Order,Cost_Stockout,Daily_Net_Profit,Inventory_Level
2023-11-11,S002,P0001,85,85.0,6729.025,4800.7575,0.0,30.56082534246568,0.0,0.0,6698.464174657534,790.0
2023-11-12,S002,P0001,213,213.0,16862.144999999997,12030.133499999998,0.0,22.321007876712276,0.0,0.0,16839.823992123285,577.0
2023-11-13,S002,P0001,168,168.0,13299.72,9488.555999999999,0.0,15.821996917808182,0.0,0.0,13283.898003082191,409.0
2023-11-14,S002,P0001,109,109.0,8628.984999999999,6156.2654999999995,6156.2654999999995,11.60537671232874,50.0,0.0,2411.1141232876707,300.0
2023-11-15,S002,P0001,64,64.0,5066.5599999999995,3614.6879999999996,11917.1745,9.129563013698608,50.0,0.0,-6909.744063013699,236.0
2023-11-16,S002,P0001,147,147.0,11637.255,8302.486499999999,0.0,7.659548630136968,0.0,0.0,11629.595451369862,198.0
2023-11-17,S002,P0001,112,112.0,8866.48,6325.704,6325.704,11.489322945205453,50.0,0.0,2479.2866770547944,297.0
2023-11-18,S002,P0001,69,69.0,5462.384999999999,3897.0854999999997,10844.063999999998,8.820086301369843,50.0,0.0,-5440.499086301369,228.0
2023-11-19,S002,P0001,123,123.0,9737.294999999998,6946.978499999999,0.0,8.394555821917788,0.0,0.0,9728.90044417808,217.0
2023-11-20,S002,P0001,178,178.0,14091.369999999999,10053.350999999999,10053.350999999999,8.93614006849313,50.0,0.0,3979.0828599315064,231.0
2023-11-21,S002,P0001,104,104.0,8233.16,5873.8679999999995,5873.8679999999995,4.912942808219166,50.0,0.0,2304.3790571917816,127.0
2023-11-22,S002,P0001,123,123.0,9737.294999999998,6946.978499999999,14910.587999999998,7.040595205479435,50.0,0.0,-5230.333595205479,182.0
2023-11-23,S002,P0001,141,141.0,11162.265,7963.6095,0.0,5.609265410958891,0.0,0.0,11156.65573458904,145.0
2023-11-24,S002,P0001,61,61.0,4829.065,3445.2494999999994,7850.650499999999,13.462236986301338,50.0,0.0,-3085.0477369863,348.0
2023-11-25,S002,P0001,78,78.0,6174.869999999999,4405.401,0.0,10.444839041095866,0.0,0.0,6164.425160958903,270.0
2023-11-26,S002,P0001,30,30.0,2374.95,1694.3849999999998,1694.3849999999998,14.661459246575308,50.0,0.0,615.9035407534247,379.0
2023-11-27,S002,P0001,74,74.0,5858.209999999999,4179.482999999999,4179.482999999999,11.798799657534218,50.0,0.0,1616.928200342466,305.0
2023-11-28,S002,P0001,42,42.0,3324.93,2372.1389999999997,2372.1389999999997,11.33458458904107,50.0,0.0,891.4564154109589,293.0
2023-11-29,S002,P0001,112,112.0,8866.48,6325.704,6325.704,9.86457020547943,50.0,0.0,2480.9114297945207,255.0
2023-11-30,S002,P0001,116,116.0,9183.14,6551.621999999999,21914.046,7.00191061643834,50.0,0.0,-12787.907910616439,181.0
2023-12-01,S002,P0001,121,121.0,9578.964999999998,6834.019499999999,0.0,6.653749315068477,0.0,0.0,9572.31125068493,172.0
2023-12-02,S002,P0001,151,151.0,11953.914999999999,8528.404499999999,0.0,15.821996917808182,0.0,0.0,11938.093003082191,409.0
2023-12-03,S002,P0001,116,116.0,9183.14,6551.621999999999,6551.621999999999,11.33458458904107,50.0,0.0,2570.1834154109592,293.0
2023-12-04,S002,P0001,145,145.0,11478.925,8189.527499999999,14571.711,5.725319178082178,50.0,0.0,-3148.511319178082,148.0
2023-12-05,S002,P0001,113,113.0,8945.644999999999,6382.183499999999,0.0,5.841372945205466,0.0,0.0,8939.803627054793,151.0
2023-12-06,S002,P0001,143,143.0,11320.595,8076.568499999999,8076.568499999999,10.290100684931483,50.0,0.0,3183.7363993150684,266.0
2023-12-07,S002,P0001,161,161.0,12745.564999999999,9093.199499999999,9093.199499999999,4.061881849315059,50.0,0.0,3598.303618150685,105.0
2023-12-08,S002,P0001,116,116.0,9183.14,6551.621999999999,24116.746499999997,5.106365753424646,50.0,0.0,-14988.712865753423,132.0
2023-12-09,S002,P0001,113,113.0,8945.644999999999,6382.183499999999,0.0,6.963226027397244,0.0,0.0,8938.681773972601,180.0
2023-12-10,S002,P0001,198,198.0,15674.669999999998,11182.940999999999,0.0,15.821996917808182,0.0,0.0,15658.84800308219,409.0
2023-12-11,S002,P0001,69,69.0,5462.384999999999,3897.0854999999997,18525.275999999998,13.152760273972572,50.0,0.0,-13126.043760273973,340.0
2023-12-12,S002,P0001,101,101.0,7995.664999999999,5704.429499999999,0.0,9.245616780821896,0.0,0.0,7986.419383219177,239.0
2023-12-13,S002,P0001,158,158.0,12508.069999999998,8923.760999999999,0.0,15.821996917808182,0.0,0.0,12492.24800308219,409.0
2023-12-14,S002,P0001,164,164.0,12983.06,9262.637999999999,19541.907,9.477724315068471,50.0,0.0,-6618.324724315067,245.0
2023-12-15,S002,P0001,182,182.0,14408.029999999999,10279.268999999998,0.0,2.4371291095890353,0.0,0.0,14405.59287089041,63.0
2023-12-16,S002,P0001,83,83.0,6570.695,4687.7985,15475.382999999998,12.61117602739723,50.0,0.0,-8967.299176027396,326.0
2023-12-17,S002,P0001,53,53.0,4195.745,2993.4134999999997,0.0,10.560892808219153,0.0,0.0,4185.184107191781,273.0
2023-12-18,S002,P0001,138,138.0,10924.769999999999,7794.170999999999,0.0,15.821996917808182,0.0,0.0,10908.94800308219,409.0
2023-12-19,S002,P0001,67,67.0,5304.054999999999,3784.1265,11691.2565,13.230129452054763,50.0,0.0,-6450.431629452055,342.0
2023-12-20,S002,P0001,140,140.0,11083.099999999999,7907.129999999999,0.0,7.814286986301352,0.0,0.0,11075.285713013696,202.0
2023-12-21,S002,P0001,145,145.0,11478.925,8189.527499999999,8189.527499999999,10.212731506849291,50.0,0.0,3229.184768493151,264.0
2023-12-22,S002,P0001,127,127.0,10053.954999999998,7172.896499999999,7172.896499999999,5.299788698630125,50.0,0.0,2825.7587113013687,137.0
2023-12-23,S002,P0001,77,77.0,6095.704999999999,4348.9214999999995,21914.046,7.930340753424638,50.0,0.0,-15876.271340753425,205.0
2023-12-24,S002,P0001,108,108.0,8549.82,6099.785999999999,0.0,8.66534794520546,0.0,0.0,8541.154652054794,224.0
2023-12-25,S002,P0001,203,203.0,16070.494999999999,11465.338499999998,0.0,15.821996917808182,0.0,0.0,16054.673003082191,409.0
2023-12-26,S002,P0001,119,119.0,9420.634999999998,6721.0605,20897.414999999997,11.218530821917781,50.0,0.0,-11537.998530821918,290.0
2023-12-27,S002,P0001,72,72.0,5699.879999999999,4066.5239999999994,0.0,8.433240410958884,0.0,0.0,5691.44675958904,218.0
2023-12-28,S002,P0001,116,116.0,9183.14,6551.621999999999,0.0,18.259126027397215,0.0,0.0,9164.880873972603,472.0
2023-12-29,S002,P0001,63,63.0,4987.3949999999995,3558.2084999999997,0.0,15.821996917808182,0.0,0.0,4971.5730030821915,409.0
2023-12-30,S002,P0001,58,58.0,4591.57,3275.8109999999997,3275.8109999999997,13.578290753424625,50.0,0.0,1252.1807092465756,351.0
2023-12-31,S002,P0001,137,137.0,10845.605,7737.691499999999,14854.108499999998,8.278502054794501,50.0,0.0,-4066.7820020547933,214.0
2024-01-01,S002,P0001,51,51.0,4037.4149999999995,2880.4545,0.0,8.549294178082171,0.0,0.0,4028.8657058219173,221.0
2024-01-02,S002,P0001,75,75.0,5937.374999999999,4235.9625,0.0,15.821996917808182,0.0,0.0,5921.553003082191,409.0
2024-01-03,S002,P0001,113,113.0,8945.644999999999,6382.183499999999,6382.183499999999,11.450638356164356,50.0,0.0,2502.0108616438347,296.0
2024-01-04,S002,P0001,67,67.0,5304.054999999999,3784.1265,3784.1265,8.858770890410938,50.0,0.0,1461.0697291095885,229.0
2024-01-05,S002,P0001,38,38.0,3008.2699999999995,2146.221,8020.088999999999,11.760115068493123,50.0,0.0,-5073.579115068493,304.0
2024-01-06,S002,P0001,104,104.0,8233.16,5873.8679999999995,0.0,10.328785273972578,0.0,0.0,8222.831214726028,267.0
2024-01-07,S002,P0001,61,61.0,4829.065,3445.2494999999994,8754.322499999998,13.462236986301338,50.0,0.0,-3988.7197369862997,348.0
2024-01-08,S002,P0001,94,94.0,7441.509999999999,5309.072999999999,0.0,9.825885616438333,0.0,0.0,7431.684114383561,254.0
2024-01-09,S002,P0001,93,93.0,7362.344999999999,5252.593499999999,5252.593499999999,12.224330136986273,50.0,0.0,2047.527169863014,316.0
2024-01-10,S002,P0001,78,78.0,6174.869999999999,4405.401,4405.401,9.2069321917808,50.0,0.0,1710.2620678082185,238.0
2024-01-11,S002,P0001,143,143.0,11320.595,8076.568499999999,8076.568499999999,7.27270273972601,50.0,0.0,3186.753797260274,188.0
2024-01-12,S002,P0001,63,63.0,4987.3949999999995,3558.2084999999997,19880.784,7.852971575342447,50.0,0.0,-14951.241971575342,203.0
2024-01-13,S002,P0001,211,211.0,16703.815,11917.1745,0.0,5.222419520547933,0.0,0.0,16698.59258047945,135.0
2024-01-14,S002,P0001,78,78.0,6174.869999999999,4405.401,0.0,15.821996917808182,0.0,0.0,6159.048003082191,409.0
2024-01-15,S002,P0001,120,120.0,9499.8,6777.539999999999,6777.539999999999,11.179846232876686,50.0,0.0,2661.080153767123,289.0
2024-01-16,S002,P0001,129,129.0,10212.285,7285.8555,7285.8555,6.189534246575327,50.0,0.0,2870.239965753425,160.0
2024-01-17,S002,P0001,154,154.0,12191.409999999998,8697.842999999999,8697.842999999999,4.874258219178071,50.0,0.0,3438.69274178082,126.0
2024-01-18,S002,P0001,139,139.0,11003.935,7850.650499999999,20953.8945,4.487412328767113,50.0,0.0,-10004.446912328765,116.0
2024-01-19,S002,P0001,232,232.0,18366.28,13103.243999999999,0.0,1.4700143835616404,0.0,0.0,18364.809985616437,38.0
2024-01-20,S002,P0001,155,155.0,12270.574999999999,8754.322499999998,22139.963999999996,9.825885616438333,50.0,0.0,-9929.214885616437,254.0
2024-01-21,S002,P0001,99,99.0,7837.334999999999,5591.470499999999,0.0,5.996111301369849,0.0,0.0,7831.3388886986295,155.0
2024-01-22,S002,P0001,51,51.0,4037.4149999999995,2880.4545,0.0,19.187556164383516,0.0,0.0,4018.227443835616,496.0
2024-01-23,S002,P0001,87,87.0,6887.355,4913.7164999999995,0.0,15.821996917808182,0.0,0.0,6871.5330030821915,409.0
2024-01-24,S002,P0001,89,89.0,7045.6849999999995,5026.675499999999,7794.170999999999,12.379068493150655,50.0,0.0,-810.8650684931508,320.0
2024-01-25,S002,P0001,49,49.0,3879.0849999999996,2767.4954999999995,0.0,10.483523630136961,0.0,0.0,3868.6014763698627,271.0
2024-01-26,S002,P0001,102,102.0,8074.829999999999,5760.909,5760.909,11.87616883561641,50.0,0.0,2252.044831164383,307.0
2024-01-27,S002,P0001,150,150.0,11874.749999999998,8471.925,17000.3295,6.073480479452041,50.0,0.0,-5181.652980479454,157.0
2024-01-28,S002,P0001,151,151.0,11953.914999999999,8528.404499999999,0.0,4.177935616438346,0.0,0.0,11949.73706438356,108.0
2024-01-29,S002,P0001,57,57.0,4512.405,3219.3315,0.0,13.616975342465722,0.0,0.0,4498.788024657534,352.0
2024-01-30,S002,P0001,87,87.0,6887.355,4913.7164999999995,0.0,10.251416095890386,0.0,0.0,6877.103583904109,265.0
2023-10-31,S002,P0002,106,106.0,3267.98,2305.394,14941.562999999998,2.0194574746873064,50.0,0.0,-11725.602457474686,135.56521739130434
2023-11-01,S002,P0002,89,89.0,2743.87,1935.6609999999998,0.0,0.6936622692078593,0.0,0.0,2743.176337730792,46.565217391304344
2023-11-02,S002,P0002,111,111.0,3422.1299999999997,2414.1389999999997,0.0,9.274089666468104,0.0,0.0,3412.8559103335315,622.5652173913044
2023-11-03,S002,P0002,133,133.0,4100.389999999999,2892.6169999999997,0.0,7.292845145920165,0.0,0.0,4093.0971548540792,489.5652173913044
2023-11-04,S002,P0002,110,110.0,3391.2999999999997,2392.39,0.0,5.654221858248938,0.0,0.0,3385.6457781417507,379.5652173913044
2023-11-05,S002,P0002,80,80.0,2466.3999999999996,1739.9199999999998,0.0,4.462495830851682,0.0,0.0,2461.937504169148,299.5652173913044
2023-11-06,S002,P0002,58,58.0,1788.1399999999999,1261.442,0.0,3.5984944609886713,0.0,0.0,1784.5415055390113,241.56521739130437
2023-11-07,S002,P0002,151,151.0,4655.33,3284.0989999999997,8068.879,1.3491115842763506,50.0,0.0,-3464.898111584276,90.56521739130437
2023-11-08,S002,P0002,106,90.56521739130437,2792.1256521739137,1969.7029130434787,0.0,0.0,0.0,431.6028260869559,2360.522826086958,0.0
2023-11-09,S002,P0002,114,114.0,3514.62,2479.386,0.0,3.828419863013685,0.0,0.0,3510.7915801369863,257.0
2023-11-10,S002,P0002,159,159.0,4901.969999999999,3458.091,5219.759999999999,1.4598643835616387,50.0,0.0,-369.24986438356154,98.0
2023-11-11,S002,P0002,81,81.0,2497.23,1761.6689999999999,0.0,0.2532417808219169,0.0,0.0,2496.976758219178,17.0
2023-11-12,S002,P0002,133,133.0,4100.389999999999,2892.6169999999997,4741.282,1.8471753424657469,50.0,0.0,-692.7391753424663,124.0
2023-11-13,S002,P0002,85,85.0,2620.5499999999997,1848.665,0.0,0.5809664383561624,0.0,0.0,2619.9690335616438,39.0
2023-11-14,S002,P0002,106,106.0,3267.98,2305.394,5198.0109999999995,2.2493828767123207,50.0,0.0,-1982.2803828767114,151.0
2023-11-15,S002,P0002,133,133.0,4100.389999999999,2892.6169999999997,0.0,0.2681383561643826,0.0,0.0,4100.1218616438355,18.0
2023-11-16,S002,P0002,52,52.0,1603.1599999999999,1130.9479999999999,2305.394,3.0537979452054684,50.0,0.0,-755.2877979452055,205.0
2023-11-17,S002,P0002,54,54.0,1664.82,1174.446,0.0,2.2493828767123207,0.0,0.0,1662.5706171232875,151.0
2023-11-18,S002,P0002,143,143.0,4408.69,3110.107,7677.397,1.6982095890410898,50.0,0.0,-3320.405209589041,114.0
2023-11-19,S002,P0002,26,26.0,801.5799999999999,565.4739999999999,0.0,1.3108986301369816,0.0,0.0,800.2691013698629,88.0
2023-11-20,S002,P0002,86,86.0,2651.3799999999997,1870.414,0.0,5.288284246575324,0.0,0.0,2646.0917157534245,355.0
2023-11-21,S002,P0002,98,98.0,3021.3399999999997,2131.402,0.0,3.828419863013685,0.0,0.0,3017.511580136986,257.0
2023-11-22,S002,P0002,91,91.0,2805.5299999999997,1979.1589999999999,8134.125999999999,2.4728315068493063,50.0,0.0,-5381.068831506849,166.0
2023-11-23,S002,P0002,88,88.0,2713.04,1913.9119999999998,0.0,1.1619328767123247,0.0,0.0,2711.8780671232876,78.0
2023-11-24,S002,P0002,67,67.0,2065.6099999999997,1457.183,0.0,5.735181506849295,0.0,0.0,2059.8748184931505,385.0
2023-11-25,S002,P0002,128,128.0,3946.24,2783.872,0.0,3.828419863013685,0.0,0.0,3942.4115801369862,257.0
2023-11-26,S002,P0002,77,77.0,2373.91,1674.673,7612.15,2.681383561643826,50.0,0.0,-5290.921383561644,180.0
2023-11-27,S002,P0002,110,110.0,3391.2999999999997,2392.39,0.0,1.042760273972599,0.0,0.0,3390.257239726027,70.0
2023-11-28,S002,P0002,30,30.0,924.9,652.4699999999999,0.0,5.809664383561623,0.0,0.0,919.0903356164383,390.0
2023-11-29,S002,P0002,133,133.0,4100.389999999999,2892.6169999999997,0.0,3.828419863013685,0.0,0.0,4096.561580136986,257.0
2023-11-30,S002,P0002,72,72.0,2219.7599999999998,1565.9279999999999,7003.178,2.7558664383561546,50.0,0.0,-4836.173866438356,185.0
2023-12-01,S002,P0002,107,107.0,3298.81,2327.143,0.0,1.1619328767123247,0.0,0.0,3297.6480671232875,78.0
2023-12-02,S002,P0002,143,143.0,4408.69,3110.107,0.0,3.828419863013685,0.0,0.0,4404.861580136986,257.0
2023-12-03,S002,P0002,90,90.0,2774.7,1957.4099999999999,8395.114,2.4877280821917718,50.0,0.0,-5672.901728082191,167.0
2023-12-04,S002,P0002,194,167.0,5148.61,3632.0829999999996,0.0,0.0,0.0,755.0010000000001,4393.6089999999995,0.0
2023-12-05,S002,P0002,102,102.0,3144.66,2218.3979999999997,0.0,4.230627397260259,0.0,0.0,3140.4293726027395,284.0
2023-12-06,S002,P0002,85,85.0,2620.5499999999997,1848.665,3349.346,2.9644184931506743,50.0,0.0,-781.7604184931511,199.0
2023-12-07,S002,P0002,69,69.0,2127.27,1500.6809999999998,0.0,1.936554794520541,0.0,0.0,2125.3334452054796,130.0
2023-12-08,S002,P0002,80,80.0,2466.3999999999996,1739.9199999999998,6133.218,3.038901369863003,50.0,0.0,-3719.8569013698634,204.0
2023-12-09,S002,P0002,106,106.0,3267.98,2305.394,0.0,1.4598643835616387,0.0,0.0,3266.5201356164384,98.0
2023-12-10,S002,P0002,96,96.0,2959.68,2087.904,0.0,4.230627397260259,0.0,0.0,2955.4493726027395,284.0
2023-12-11,S002,P0002,115,115.0,3545.45,2501.1349999999998,3914.8199999999997,2.517521232876703,50.0,0.0,-421.8875212328767,169.0
2023-12-12,S002,P0002,65,65.0,2003.9499999999998,1413.685,0.0,1.5492438356164329,0.0,0.0,2002.4007561643834,104.0
2023-12-13,S002,P0002,99,99.0,3052.1699999999996,2153.151,14006.356,2.7558664383561546,50.0,0.0,-11006.941866438356,185.0
2023-12-14,S002,P0002,168,168.0,5179.44,3653.832,0.0,0.2532417808219169,0.0,0.0,5179.186758219178,17.0
2023-12-15,S002,P0002,147,147.0,4532.009999999999,3197.1029999999996,0.0,7.65683972602737,0.0,0.0,4524.353160273972,514.0
2023-12-16,S002,P0002,108,108.0,3329.64,2348.892,0.0,6.048009589041074,0.0,0.0,3323.5919904109587,406.0
2023-12-17,S002,P0002,122,122.0,3761.2599999999998,2653.3779999999997,0.0,4.230627397260259,0.0,0.0,3757.0293726027394,284.0
2023-12-18,S002,P0002,139,139.0,4285.37,3023.111,21509.761,2.1600034246575266,50.0,0.0,-17276.551003424658,145.0
2023-12-19,S002,P0002,115,115.0,3545.45,2501.1349999999998,0.0,0.44689726027397103,0.0,0.0,3545.003102739726,30.0
2023-12-20,S002,P0002,130,130.0,4007.8999999999996,2827.37,0.0,13.243055479452007,0.0,0.0,3994.6569445205478,889.0
2023-12-21,S002,P0002,108,108.0,3329.64,2348.892,0.0,11.634225342465712,0.0,0.0,3318.005774657534,781.0
2023-12-22,S002,P0002,200,200.0,6166.0,4349.8,0.0,8.654910273972572,0.0,0.0,6157.345089726027,581.0
2023-12-23,S002,P0002,155,155.0,4778.65,3371.095,0.0,6.345941095890388,0.0,0.0,4772.304058904109,426.0
2023-12-24,S002,P0002,142,142.0,4377.86,3088.3579999999997,0.0,4.230627397260259,0.0,0.0,4373.62937260274,284.0
2023-12-25,S002,P0002,78,78.0,2404.74,1696.4219999999998,5937.477,3.0686945205479343,50.0,0.0,-3585.805694520548,206.0
2023-12-26,S002,P0002,75,75.0,2312.25,1631.175,0.0,1.9514513698630067,0.0,0.0,2310.298548630137,131.0
2023-12-27,S002,P0002,58,58.0,1788.1399999999999,1261.442,0.0,5.154215068493133,0.0,0.0,1782.9857849315067,346.0
2023-12-28,S002,P0002,29,29.0,894.0699999999999,630.721,0.0,4.722214383561627,0.0,0.0,889.3477856164383,317.0
2023-12-29,S002,P0002,33,33.0,1017.39,717.717,0.0,4.230627397260259,0.0,0.0,1013.1593726027397,284.0
2023-12-30,S002,P0002,41,41.0,1264.03,891.709,1739.9199999999998,3.619867808219165,50.0,0.0,-529.509867808219,243.0
2023-12-31,S002,P0002,39,39.0,1202.37,848.2109999999999,0.0,3.038901369863003,0.0,0.0,1199.331098630137,204.0
2024-01-01,S002,P0002,48,48.0,1479.84,1043.952,2174.9,3.5155917808219055,50.0,0.0,-748.5755917808222,236.0
2024-01-02,S002,P0002,52,52.0,1603.1599999999999,1130.9479999999999,0.0,2.7409698630136887,0.0,0.0,1600.419030136986,184.0
2024-01-03,S002,P0002,7,7.0,215.81,152.243,782.9639999999999,4.1263513698629986,50.0,0.0,-621.280351369863,277.0
2024-01-04,S002,P0002,29,29.0,894.0699999999999,630.721,0.0,3.6943506849314938,0.0,0.0,890.3756493150685,248.0
2024-01-05,S002,P0002,30,30.0,924.9,652.4699999999999,1478.932,3.783730136986288,50.0,0.0,-607.8157301369864,254.0
2024-01-06,S002,P0002,38,38.0,1171.54,826.462,0.0,3.2176602739725912,0.0,0.0,1168.3223397260274,216.0
2024-01-07,S002,P0002,25,25.0,770.75,543.725,978.7049999999999,3.8582130136986166,50.0,0.0,-261.8132130136985,259.0
2024-01-08,S002,P0002,20,20.0,616.5999999999999,434.97999999999996,0.0,3.5602815068493023,0.0,0.0,613.0397184931506,239.0
2024-01-09,S002,P0002,69,69.0,2127.27,1500.6809999999998,6807.437,3.2027636986301258,50.0,0.0,-4733.369763698631,215.0
2024-01-10,S002,P0002,134,134.0,4131.219999999999,2914.366,0.0,1.2066226027397218,0.0,0.0,4130.013377397259,81.0
2024-01-11,S002,P0002,110,110.0,3391.2999999999997,2392.39,0.0,4.230627397260259,0.0,0.0,3387.0693726027393,284.0
2024-01-12,S002,P0002,117,117.0,3607.1099999999997,2544.633,8199.373,2.4877280821917718,50.0,0.0,-4644.750728082191,167.0
2024-01-13,S002,P0002,115,115.0,3545.45,2501.1349999999998,0.0,0.7746219178082164,0.0,0.0,3544.6753780821914,52.0
2024-01-14,S002,P0002,145,145.0,4470.349999999999,3153.605,0.0,4.230627397260259,0.0,0.0,4466.1193726027395,284.0
2024-01-15,S002,P0002,98,98.0,3021.3399999999997,2131.402,6024.473,2.77076301369862,50.0,0.0,-3055.9037630136986,186.0
2024-01-16,S002,P0002,127,127.0,3915.41,2762.123,0.0,0.8788979452054764,0.0,0.0,3914.5311020547942,59.0
2024-01-17,S002,P0002,52,52.0,1603.1599999999999,1130.9479999999999,0.0,4.230627397260259,0.0,0.0,1598.9293726027397,284.0
2024-01-18,S002,P0002,73,73.0,2250.5899999999997,1587.677,2153.151,3.1431773972602626,50.0,0.0,44.29582260273946,211.0
2024-01-19,S002,P0002,26,26.0,801.5799999999999,565.4739999999999,0.0,2.7558664383561546,0.0,0.0,798.8241335616437,185.0
2024-01-20,S002,P0002,60,60.0,1849.8,1304.9399999999998,6524.7,3.3368328767123168,50.0,0.0,-4728.236832876712,224.0
2024-01-21,S002,P0002,47,47.0,1449.01,1022.203,0.0,2.636693835616429,0.0,0.0,1446.3733061643836,177.0
2024-01-22,S002,P0002,56,56.0,1726.48,1217.944,0.0,6.27145821917806,0.0,0.0,1720.2085417808219,421.0
2024-01-23,S002,P0002,57,57.0,1757.31,1239.693,0.0,5.422353424657515,0.0,0.0,1751.8876465753424,364.0
2024-01-24,S002,P0002,80,80.0,2466.3999999999996,1739.9199999999998,0.0,4.230627397260259,0.0,0.0,2462.1693726027393,284.0
2024-01-25,S002,P0002,54,54.0,1664.82,1174.446,3588.5849999999996,3.426212328767111,50.0,0.0,-1977.1912123287668,230.0
2024-01-26,S002,P0002,111,111.0,3422.1299999999997,2414.1389999999997,0.0,1.7726924657534184,0.0,0.0,3420.357307534246,119.0
2024-01-27,S002,P0002,196,196.0,6042.679999999999,4262.804,6524.7,1.3108986301369816,50.0,0.0,-533.3308986301372,88.0
2024-01-28,S002,P0002,104,88.0,2713.04,1913.9119999999998,0.0,0.0,0.0,447.4080000000001,2265.632,0.0
2024-01-29,S002,P0002,69,69.0,2127.27,1500.6809999999998,0.0,3.441108904109577,0.0,0.0,2123.8288910958904,231.0
2024-01-30,S002,P0002,78,78.0,2404.74,1696.4219999999998,0.0,2.279176027397252,0.0,0.0,2402.4608239726026,153.0
2023-10-31,S002,P0003,76,76.0,5836.039999999999,4241.369999999999,4241.369999999999,7.525204288266816,50.0,0.0,1537.1447957117334,196.8695652173913
2023-11-01,S002,P0003,99,99.0,7602.209999999999,5524.942499999999,9654.697499999998,3.740997096485999,50.0,0.0,-2106.2284970964847,97.86956521739131
2023-11-02,S002,P0003,74,74.0,5682.459999999999,4129.754999999999,0.0,3.817445726622985,0.0,0.0,5678.642554273376,99.86956521739131
2023-11-03,S002,P0003,48,48.0,3685.9199999999996,2678.7599999999993,2678.7599999999993,8.595485110184622,50.0,0.0,948.5645148898157,224.8695652173913
2023-11-04,S002,P0003,119,119.0,9138.009999999998,6641.092499999999,6641.092499999999,4.046791617033944,50.0,0.0,2442.870708382966,105.86956521739131
2023-11-05,S002,P0003,4,4.0,307.15999999999997,223.22999999999996,22434.614999999994,5.7286614800476405,50.0,0.0,-22183.18366148004,149.8695652173913
2023-11-06,S002,P0003,90,90.0,6911.099999999999,5022.674999999999,0.0,6.83716661703394,0.0,0.0,6904.262833382965,178.8695652173913
2023-11-07,S002,P0003,117,117.0,8984.429999999998,6529.477499999999,0.0,17.73109641155447,0.0,0.0,8966.698903588443,463.86956521739125
2023-11-08,S002,P0003,191,191.0,14666.889999999998,10659.232499999998,0.0,10.43025223347229,0.0,0.0,14656.459747766525,272.86956521739125
2023-11-09,S002,P0003,61,61.0,4684.19,3404.2574999999993,8371.124999999998,8.09856901429421,50.0,0.0,-3745.033569014292,211.86956521739125
2023-11-10,S002,P0003,89,89.0,6834.3099999999995,4966.867499999999,0.0,4.696604973198324,0.0,0.0,6829.613395026801,122.86956521739125
2023-11-11,S002,P0003,115,115.0,8830.849999999999,6417.862499999999,14230.912499999997,6.034456000595583,50.0,0.0,-5456.096956000594,157.86956521739125
2023-11-12,S002,P0003,140,140.0,10750.599999999999,7813.049999999998,0.0,0.6830518910065487,0.0,0.0,10749.916948108992,17.869565217391255
2023-11-13,S002,P0003,91,91.0,6987.889999999999,5078.482499999999,5078.482499999999,6.951839562239417,50.0,0.0,1852.4556604377613,181.86956521739125
2023-11-14,S002,P0003,119,119.0,9138.009999999998,6641.092499999999,6641.092499999999,2.4031460690887383,50.0,0.0,2444.514353930911,62.869565217391255
2023-11-15,S002,P0003,159,153.86956521739125,11815.643913043474,8587.07576086956,15402.869999999997,0.0,50.0,368.12152173913404,-4005.347608695658,0.0
2023-11-16,S002,P0003,117,117.0,8984.429999999998,6529.477499999999,0.0,0.0764486301369862,0.0,0.0,8984.35355136986,2.0
2023-11-17,S002,P0003,137,137.0,10520.23,7645.627499999999,7645.627499999999,5.389628424657527,50.0,0.0,2819.2128715753433,141.0
2023-11-18,S002,P0003,103,103.0,7909.369999999999,5748.172499999999,16016.752499999997,1.452523972602738,50.0,0.0,-8158.8350239726005,38.0
2023-11-19,S002,P0003,184,175.0,13438.249999999998,9766.312499999998,0.0,0.0,0.0,645.7725000000002,12792.477499999997,0.0
2023-11-20,S002,P0003,84,84.0,6450.36,4687.829999999999,4687.829999999999,7.7595359589041,50.0,0.0,1704.7704640410966,203.0
2023-11-21,S002,P0003,123,123.0,9445.169999999998,6864.322499999998,6864.322499999998,3.0579452054794483,50.0,0.0,2527.78955479452,80.0
2023-11-22,S002,P0003,76,76.0,5836.039999999999,4241.369999999999,10380.194999999998,3.363739726027393,50.0,0.0,-4597.518739726027,88.0
2023-11-23,S002,P0003,110,110.0,8446.9,6138.824999999999,0.0,3.860655821917803,0.0,0.0,8443.039344178082,101.0
2023-11-24,S002,P0003,93,93.0,7141.469999999999,5190.097499999999,11831.189999999999,7.415517123287661,50.0,0.0,-4747.135517123286,194.0
2023-11-25,S002,P0003,119,119.0,9138.009999999998,6641.092499999999,0.0,2.8668236301369827,0.0,0.0,9135.143176369862,75.0
2023-11-26,S002,P0003,91,91.0,6987.889999999999,5078.482499999999,5078.482499999999,7.4919657534246475,50.0,0.0,1851.9155342465756,196.0
2023-11-27,S002,P0003,170,170.0,13054.3,9487.274999999998,9487.274999999998,0.9938321917808206,50.0,0.0,3516.03116780822,26.0
2023-11-28,S002,P0003,82,82.0,6296.78,4576.214999999999,11496.344999999998,1.3378510273972586,50.0,0.0,-5250.902851027396,35.0
